pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank,risk_flags
U02477,G02252,"con ella mi padre y mi madre me criaron, yo la hablo.","nanalek tatawek awawek teksusullun, kua nana lu'nkasu'.","nanpipakun tatawek ima wilawañinerku, wadekllinerku, asek i'la susulek.",U02253,G02028,hard,0.6336219906806946,0.5793243050575256,0.0542976856231689,2,very_close_margin|shared_shiwilu_tokens
U00863,G00739,nadie mintió.,ñiden tumui'ñi,ñiden ñinchichi'ñi,U01155,G01007,hard,0.7247563600540161,0.6739606261253357,0.0507957339286804,5,very_close_margin|shared_shiwilu_tokens
U01562,G01374,estamos arruinados.,nakusu' muin'su' ñapallidek,saka'tapalekwa',U01593,G01404,hard,0.6976834535598755,0.6414614319801331,0.0562220215797424,21,very_close_margin
U01563,G01374,estamos condenados.,nakusu' muin'su' ñapallidek,yanpu'su' ñapallidek,U01893,G01687,hard,0.6478981375694275,0.5977014303207397,0.0501967072486877,27,very_close_margin|shared_shiwilu_tokens
U00275,G00221,¿quién murió?,¿den chimiñi?,¿den lamapu'lli?,U00705,G00591,hard,0.670061469078064,0.6000025272369385,0.0700589418411254,6,shared_shiwilu_tokens
U00083,G00057,de acuerdo.,muetchun,nanasa',U02059,G01842,hard,0.4550269842147827,0.4036418199539184,0.0513851642608642,13,very_close_margin
U00093,G00277,soy gorda.,weilunsu' nuka'ka,kalu'tutek' nuka'ka,U00765,G00643,hard,0.6879650950431824,0.6255694031715393,0.062395691871643,22,shared_shiwilu_tokens
U00346,G00277,soy obesa.,weilunsu' nuka'ka,lulentutek' nuka'ka,U01097,G00956,hard,0.6412848830223083,0.5906224250793457,0.0506624579429626,28,very_close_margin|shared_shiwilu_tokens
U01686,G01491,todos pagaron.,iñer' panwilek'tullina',wanersu' anu'dektullina'.,U02701,G02476,hard,0.5521575808525085,0.4987329840660095,0.053424596786499,8,very_close_margin
U01178,G01026,no discutas.,yainyututa,yalunta',U00490,G00403,hard,0.5854619145393372,0.5323253273963928,0.0531365871429443,20,very_close_margin
U00671,G00561,tom trabajó.,tom saka'tulli,tom dekkuntulli,U00438,G00355,hard,0.8671372532844543,0.8117648363113403,0.055372416973114,5,very_close_margin|shared_shiwilu_tokens
U00671,G00561,tom trabajó.,tom saka'tulli,tom lli'inutapalli,U01553,G01365,medium,0.8671372532844543,0.7135798335075378,0.1535574197769165,42,shared_shiwilu_tokens
U00741,G00621,no copien.,nana pu'su' yanu'tutama',nantapitek' ñiker',U00138,G00099,hard,0.5071309804916382,0.4528787732124328,0.0542522072792053,38,very_close_margin
U02251,G02026,yo soy jeberina.,kui'na shiwilulunku.,latek'tutek nuka'ka,U02055,G01838,hard,0.5518802404403687,0.5004343390464783,0.0514459013938903,30,very_close_margin
U02805,G02580,"sabiendo escribir,","ñinchillinsetchanna',","iñerdaper yu'nkellapilli,",U02744,G02519,hard,0.4781844019889831,0.4189319908618927,0.0592524111270904,9,very_close_margin
U00220,G00172,eso ayuda.,nana katu'patulli,nana yadi'setchusik.,U02742,G02517,hard,0.5569164752960205,0.4671688377857208,0.0897476375102996,10,shared_shiwilu_tokens
U00220,G00172,eso ayuda.,nana katu'patulli,nana nakulli,U00837,G00713,medium,0.5569164752960205,0.3971264958381653,0.1597899794578552,17,shared_shiwilu_tokens
U02935,G02710,"cuentan que dijo así el hombre que detectó, eso dijo ese soñador:","tullima nana lunanpichita'su', tullima nana wa'lata'su':","nanima pennu'pilenchan, unchan itudeklli:",U02520,G02295,hard,0.6660096049308777,0.6126906871795654,0.0533189177513122,3,very_close_margin
U01564,G01375,tenemos hambre.,uki'lallidek,lupersu' ñapawiñidek,U01577,G01388,hard,0.5604668259620667,0.5086970925331116,0.051769733428955,41,very_close_margin
U02198,G01976,anota esto.,llinser'ker' asu',sek'diperker' asu',U00374,G00305,hard,0.6814011335372925,0.6188536882400513,0.0625474452972412,19,shared_shiwilu_tokens
U02199,G01976,anote esto.,llinser'ker' asu',llia'ker' nanek,U00630,G00525,hard,0.6952123641967773,0.639765202999115,0.0554471611976623,18,very_close_margin
U01746,G01548,quiero vivir.,yanampilek,nanalatekapalek,U00547,G00453,hard,0.5397884249687195,0.4873340725898742,0.0524543523788452,28,very_close_margin
U02801,G02576,diciendo eso pescaban los antiguos.,tanna' purllina' napi'ku'lusa'.,ipa'linchi itudeklli asi'na anaka'llina'.,U02922,G02697,hard,0.6517341732978821,0.596727728843689,0.0550064444541931,11,very_close_margin
U03001,G02776,"así como algunos maltratan a sus hijos a cada instante, así estas dos personas (nos maltratan a nosotros)8 dijeron en una reunion hablando.","ma'lusa', nu'unta' willina' llikanetchi'ñina' nanapu'tullinerkenmu'wa', asu' katu'shadaper tullina' ima idiuntunna' lunna'.","lli'inutapaku' nu'sukla'nka kenmu'wa' ipa'la itullinerkenmu'wa', gente civilizada tullima.",U03190,G02965,hard,0.4708904922008514,0.4189400672912597,0.0519504249095916,19,very_close_margin
U00063,G00048,sal.,damula,tek'ker',U00132,G00094,hard,0.5310285687446594,0.4744990766048431,0.0565294921398162,13,very_close_margin
U01422,G01242,quiero comer.,yawerannek,patenchulek,U01417,G01237,hard,0.5820017457008362,0.529445230960846,0.0525565147399902,18,very_close_margin
U01735,G01537,necesito trabajar.,luwantulek saka'tak,saka'tusu' ñapalek,U01453,G01271,hard,0.6101399064064026,0.557957649230957,0.0521822571754455,9,very_close_margin
U02481,G02256,todo eso quiere saber esta señora.,nanadaper iñer asu' senñula' yañinchitulli.,pa'an ima lli'kuñi pilenñantapalli.,U02874,G02649,hard,0.6108843684196472,0.5588802695274353,0.0520040988922119,4,very_close_margin
U03111,G02886,"sentados afuera, como tomando su masato, así decían, mirando las estrellas, mirando los astros.","du'anna' adipi, uklulunenna' uwanna'pu'su', tusu' tullina', tandulalusa' lli'anna', pi'tandula lli'anna'.","tekkinchi walek kunparinenna' pilli'iteklatanna', kumarinenna' pilli'iteklatanna', musha'iteklanna', yensunna', willekllina'.",U03204,G02979,hard,0.653793215751648,0.6034556031227112,0.0503376126289367,5,very_close_margin
U01250,G01086,somos adultos.,nuka'kawa taserpilusa',pilli'pi ñapalekwa',U01591,G01402,hard,0.5829812288284302,0.5326655507087708,0.0503156781196594,21,very_close_margin
U00420,G00340,quedate acá.,asek lia'ker',linsercher' asek,U00412,G00332,hard,0.6045535802841187,0.5503572225570679,0.0541963577270507,13,very_close_margin|shared_shiwilu_tokens
U00527,G00437,le ayudo.,katu'palek,yunsue'chek,U00561,G00466,hard,0.5583232045173645,0.5060022473335266,0.0523209571838378,29,very_close_margin
U01691,G01495,¿has comido?,¿werana?,¿pumuladawanpala?,U02232,G02007,hard,0.6639004349708557,0.6123071312904358,0.0515933036804199,28,very_close_margin
U01692,G01495,¿comiste?,¿werana?,¿lachek'la?,U01667,G01474,hard,0.6811474561691284,0.6292580962181091,0.0518893599510192,20,very_close_margin
U01325,G01154,tráelo aquí.,kencher' asek,paker' ipa'la,U00380,G00310,hard,0.559424102306366,0.5094034671783447,0.0500206351280212,19,very_close_margin
U01350,G01177,¿me ves?,¿li'apalu?,¿lun'na?,U01340,G01168,hard,0.6776006817817688,0.6236574053764343,0.0539432764053344,16,very_close_margin
U00379,G00309,manténganse abrigados.,i'shiwansu' ñapaku',ta'tula'shasu' lunker',U01526,G01340,hard,0.508076012134552,0.4569655060768127,0.0511105060577392,19,very_close_margin
U00569,G00473,¿está muerto?,¿chimiñi?,¿mupallin'cha?,U00574,G00478,hard,0.6486657857894897,0.5978745222091675,0.0507912635803222,10,very_close_margin
U00023,G00019,¡tengo!,¡a'ñapalek!,¡nanpiker'!,U00119,G00085,hard,0.6750741004943848,0.6236605048179626,0.0514135956764221,17,very_close_margin
U00925,G00794,¿estaba equivocada?,¿ñapawinek pektunsu'?,¿ipa werana?,U01693,G01496,hard,0.5214390754699707,0.4713680148124695,0.0500710606575012,46,very_close_margin
U01334,G01162,¿puedo quedármelo?,¿yennitulek ek'llia'ak?,¿yennitulek lli'ak?,U01513,G01328,hard,0.6811549067497253,0.6269499659538269,0.0542049407958984,13,very_close_margin|shared_shiwilu_tokens
U01602,G01413,¿dónde estás?,¿enñupa'cha ñapala?,¿shilun a'cha?,U00571,G00475,hard,0.6094226837158203,0.5579214096069336,0.0515012741088867,25,very_close_margin
U02993,G02768,"regresando por ese camino dijeron: por ese camino hay bastante comida, hay de todo.","nana inchilalalupa' adencha'nni'ma luncha'llina': enpu'nipa' uran ñilli nana inchilalalupa', dudinpu' ñapalli.","ektu'sik ima muyunpak, nana inka' la'la' lunlusa'ler ima, yadi'tudeklli.",U02973,G02748,hard,0.5429369211196899,0.4883266687393188,0.054610252380371,4,very_close_margin|shared_shiwilu_tokens
U00417,G00337,más despacio.,a'pinta' uti'la,ta'ituler' da'encha'i,U00598,G00497,hard,0.3786494135856628,0.3283434510231018,0.050305962562561,14,very_close_margin
U00152,G00116,adelante. (ingresa),da'encher',enta'i'na,U00601,G00499,hard,0.6107596755027771,0.5581847429275513,0.0525749325752258,19,very_close_margin
U00157,G00116,entra.,da'encher',inlli'inuer',U01871,G01665,hard,0.6278640031814575,0.5768778324127197,0.0509861707687377,22,very_close_margin
U02676,G02451,dice que le vieron sus pies con los dedos hacia atrás y su espalda era barriga. the front and his belly where his back should be.,lli'llini'mi'na lanteknen pi'sheksu' ali'la piteknenunta' merpinen.,"naneklima ali'la musun pa'an, sekllintan ima simana' ima sekllintullina'.",U02958,G02733,hard,0.4450762569904327,0.3921943008899688,0.0528819561004638,11,very_close_margin|shared_shiwilu_tokens
U02748,G02523,"la charapa salió,","puka' yunsu'lli,","nanek wetlli,",U02723,G02498,hard,0.755786120891571,0.6988102793693542,0.0569758415222168,7,very_close_margin
U00320,G00256,quedé inconsciente.,lliya'lek inlli'inui'su',luyulek idenmaak,U02004,G01790,hard,0.553861677646637,0.5020337104797363,0.0518279671669006,4,very_close_margin
U02716,G02491,arákayu shinguró7 (los lagos).,arakayuler pilleklli.,samellusa' iñer wetlli.,U02785,G02560,hard,0.5151901841163635,0.457114040851593,0.0580761432647705,7,very_close_margin
U02272,G02047,la que más me cuida es mi hija que es casada.,a'pinta' luwektapa'nkusui'na ku'aperwawa suda'su'.,kualer a'lek'etchek iñer ñinchita'kasu'.,U02509,G02284,hard,0.4867739379405975,0.4291592836380005,0.057614654302597,19,very_close_margin
U02826,G02601,dicen que cuando marcel bajaba el río en un patecito la ballena se lo tragó.,marcel ima pachishak nu'wantan lanla'ler lanpi'tulli.,ekpantasik ima taserpiler pilli'tan lutu'lli.,U02932,G02707,hard,0.6707766652107239,0.5232451558113098,0.147531509399414,2,shared_shiwilu_tokens
U02826,G02601,dicen que cuando marcel bajaba el río en un patecito la ballena se lo tragó.,marcel ima pachishak nu'wantan lanla'ler lanpi'tulli.,ala'sa' taserpiler ima pinter setmun a'u'deklli.,U02890,G02665,medium,0.6707766652107239,0.5118149518966675,0.1589617133140564,3,shared_shiwilu_tokens
U02715,G02490,arakayú icaró y se fue dejándolos.,arakayuler pekkun pa'lapinta'lli.,dankumelli arakayuler lli'apasik.,U02724,G02499,hard,0.7405532598495483,0.6895871162414551,0.0509661436080932,5,very_close_margin|shared_shiwilu_tokens
U00266,G00214,mírame.,lli'u,tupi'tu'u,U00302,G00241,hard,0.6593194007873535,0.6052367687225342,0.0540826320648193,15,very_close_margin
U00268,G00214,obsérvame.,lli'u,kenmamentu,U00279,G00224,hard,0.5725007057189941,0.5223491787910461,0.050151526927948,36,very_close_margin
U02398,G02173,"los niños ahora no la entienden, ahora sí que ellos ya no comprenden nuestra lengua shiwilu.","wilalusa' ipa'la ñi lachek'i'ñina', ipa'li'na shiwilu la'la'mapu'wa' nawa' lachek'i'ñina'.","lli'inutapaku' nu'sukla'nka kenmu'wa' ipa'la itullinerkenmu'wa', gente civilizada tullima.",U03190,G02965,medium,0.7147170901298523,0.5618705749511719,0.1528465151786804,10,shared_shiwilu_tokens
U00849,G00725,déjame ayudarte.,taitula'u katu'pe'chen,taitula'u nanpiak,U00851,G00727,medium,0.6845448613166809,0.529570996761322,0.1549738645553589,11,shared_shiwilu_tokens
U03059,G02834,y cuando (los shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana kaschilla lu'nsu'lek peklu'dek'an itudeklli:,nana malek dansu'lusa' tullina':,U02566,G02341,medium,0.6785588264465332,0.5245171189308167,0.1540417075157165,11,shared_shiwilu_tokens
U01186,G01031,dinos más.,wintu'udek a'pinta',wintu'u a'pinta',U01184,G01030,hard,0.6764630079269409,0.5700635313987732,0.1063994765281677,4,shared_shiwilu_tokens
U01187,G01031,dígannos más.,wintu'udek a'pinta',a'pinta' nu'tawa',U01500,G01316,hard,0.6525895595550537,0.5909859538078308,0.0616036057472229,7,shared_shiwilu_tokens
U01188,G01031,cuéntanos más.,wintu'udek a'pinta',a'pinta' nu'tawa',U01500,G01316,hard,0.6613246202468872,0.5792111754417419,0.0821134448051452,4,shared_shiwilu_tokens
U01921,G01712,fuiste valiente.,nantapitek ñiwina,muisu' kankatulli,U00972,G00838,hard,0.5083545446395874,0.4579455852508545,0.0504089593887329,13,very_close_margin
