id,pair_id,group_id,source,target,source_lang,target_lang,split,has_audit_flags,origin_source,score,label
U01743__spa2shw,U01743,G01539,enseño francés.,a'lek'tapalek frances,spa,shw,train,False,flashcards2,0.7083305,accepted
U00566__shw2spa,U00566,G00466,¡yawichi'lek!,¡tengo sueño!,shw,spa,train,False,flashcards2,0.7821,accepted
U00566__spa2shw,U00566,G00466,¡tengo sueño!,¡yawichi'lek!,spa,shw,train,False,flashcards2,0.7821,accepted
U01054__shw2spa,U01054,G00908,¡enpu'ni aperpipa'!,¡qué horrible!,shw,spa,train,False,flashcards2,0.73147833,accepted
U01054__spa2shw,U01054,G00908,¡qué horrible!,¡enpu'ni aperpipa'!,spa,shw,train,False,flashcards2,0.73147833,accepted
U02074__shw2spa,U02074,G01851,yiennichi'nek,es imposible.,shw,spa,train,False,flashcards2,0.71401393,accepted
U02074__spa2shw,U02074,G01851,es imposible.,yiennichi'nek,spa,shw,train,False,flashcards2,0.71401393,accepted
U03904__shw2spa,U03904,G03648,anu'sik pinennak kaluwi'llina'.,"si les cae en el cuerpo, se enferman.",shw,spa,train,True,fidel_lomas,0.7114867,accepted
U03904__spa2shw,U03904,G03648,"si les cae en el cuerpo, se enferman.",anu'sik pinennak kaluwi'llina'.,spa,shw,train,True,fidel_lomas,0.7114867,accepted
U03347__shw2spa,U03347,G03114,nana wila ku'aper lansa'lli' sakek'su',la niña baila con alegría.,shw,spa,train,False,flashcards_oraciones,0.839357,accepted
U03347__spa2shw,U03347,G03114,la niña baila con alegría.,nana wila ku'aper lansa'lli' sakek'su',spa,shw,train,False,flashcards_oraciones,0.839357,accepted
U03333__shw2spa,U03333,G03100,nawa' ku'la tanteni'ñina' patun'nenlusa,ellos no aman a su familia.,shw,spa,train,False,flashcards_oraciones,0.8352556,accepted
U03333__spa2shw,U03333,G03100,ellos no aman a su familia.,nawa' ku'la tanteni'ñina' patun'nenlusa,spa,shw,train,False,flashcards_oraciones,0.8352556,accepted
U02039__shw2spa,U02039,G01817,sakeksu'lek,con placer.,shw,spa,train,False,flashcards2,0.6610701,accepted
U02039__spa2shw,U02039,G01817,con placer.,sakeksu'lek,spa,shw,train,False,flashcards2,0.6610701,accepted
U01818__shw2spa,U01818,G01609,ta'itula'u wintechen,déjame explicar.,shw,spa,train,False,flashcards2,0.73798925,accepted
U01818__spa2shw,U01818,G01609,déjame explicar.,ta'itula'u wintechen,spa,shw,train,False,flashcards2,0.73798925,accepted
U02977__shw2spa,U02977,G02746,"nana wa'anler peklu'deklli, peklu'dek'an itulli: -¿ma'i'na luwantanma' uklama'?.",el gobernante los llamó y tras llamarles les preguntó: -¿qué cosa queriendo han venido?,shw,spa,train,True,pdf_textos,0.72448933,accepted
U02977__spa2shw,U02977,G02746,el gobernante los llamó y tras llamarles les preguntó: -¿qué cosa queriendo han venido?,"nana wa'anler peklu'deklli, peklu'dek'an itulli: -¿ma'i'na luwantanma' uklama'?.",spa,shw,train,True,pdf_textos,0.72448933,accepted
U04350__shw2spa,U04350,G04085,ma'shapi'nta' a'ña'su' panutulli.,cualquier cosita que tenía regalaba.,shw,spa,train,True,fidel_lomas,0.72035575,accepted
U04350__spa2shw,U04350,G04085,cualquier cosita que tenía regalaba.,ma'shapi'nta' a'ña'su' panutulli.,spa,shw,train,True,fidel_lomas,0.72035575,accepted
U01808__shw2spa,U01808,G01599,ipa' pinanerker',olvídalo ya.,shw,spa,train,False,flashcards2,0.7159629,accepted
U01808__spa2shw,U01808,G01599,olvídalo ya.,ipa' pinanerker',spa,shw,train,False,flashcards2,0.7159629,accepted
U01426__shw2spa,U01426,G01240,yupawinek,estaba furioso.,shw,spa,train,False,flashcards2,0.7574972,accepted
U01426__spa2shw,U01426,G01240,estaba furioso.,yupawinek,spa,shw,train,False,flashcards2,0.7574972,accepted
U00347__shw2spa,U00347,G00274,insek'diperpi ñapalek,estoy listo.,shw,spa,train,False,flashcards2,0.75878906,accepted
U00347__spa2shw,U00347,G00274,estoy listo.,insek'diperpi ñapalek,spa,shw,train,False,flashcards2,0.75878906,accepted
U03041__shw2spa,U03041,G02810,kenmu'wa' chimiansikwa' ma'ilipa' lli'tetchu tullini'ma napi'.,cuando nosotros perezcamos qué cosas quizá aparecerán dijeron antes.,shw,spa,train,False,pdf_textos,0.6491977,accepted
U03041__spa2shw,U03041,G02810,cuando nosotros perezcamos qué cosas quizá aparecerán dijeron antes.,kenmu'wa' chimiansikwa' ma'ilipa' lli'tetchu tullini'ma napi'.,spa,shw,train,False,pdf_textos,0.6491977,accepted
U00220__shw2spa,U00220,G00168,nana katu'patulli,eso ayuda.,shw,spa,train,False,flashcards2,0.8573822,accepted
U00220__spa2shw,U00220,G00168,eso ayuda.,nana katu'patulli,spa,shw,train,False,flashcards2,0.8573822,accepted
U01838__shw2spa,U01838,G01628,¿tenmiansu'ter?,¿empezamos?,shw,spa,train,True,flashcards2,0.7158848,accepted
U01838__spa2shw,U01838,G01628,¿empezamos?,¿tenmiansu'ter?,spa,shw,train,True,flashcards2,0.7158848,accepted
U01839__shw2spa,U01839,G01628,¿tenmiansu'ter?,¿comenzamos?,shw,spa,train,True,flashcards2,0.7407464,accepted
U01839__spa2shw,U01839,G01628,¿comenzamos?,¿tenmiansu'ter?,spa,shw,train,True,flashcards2,0.7407464,accepted
U00426__shw2spa,U00426,G00340,ma'ta asu',toma esto.,shw,spa,train,True,flashcards2,0.72275025,accepted
U00426__spa2shw,U00426,G00340,toma esto.,ma'ta asu',spa,shw,train,True,flashcards2,0.72275025,accepted
U00427__shw2spa,U00427,G00340,ma'ta asu',tome esto.,shw,spa,train,True,flashcards2,0.7178847,accepted
U00427__spa2shw,U00427,G00340,tome esto.,ma'ta asu',spa,shw,train,True,flashcards2,0.7178847,accepted
U02705__shw2spa,U02705,G02474,nana nu'tan arakayu nu'wanta'lli.,eso hizo arákayu y se fue río abajo.,shw,spa,train,True,pdf_textos,0.7259317,accepted
U02705__spa2shw,U02705,G02474,eso hizo arákayu y se fue río abajo.,nana nu'tan arakayu nu'wanta'lli.,spa,shw,train,True,pdf_textos,0.7259317,accepted
U04018__shw2spa,U04018,G03755,nanentu ilanser'lusak palli.,primero fue donde las aves.,shw,spa,train,True,fidel_lomas,0.6258108,accepted
U04018__spa2shw,U04018,G03755,primero fue donde las aves.,nanentu ilanser'lusak palli.,spa,shw,train,True,fidel_lomas,0.6258108,accepted
U00038__shw2spa,U00038,G00032,lau'tulek,escuché.,shw,spa,train,False,flashcards2,0.8502351,accepted
U00038__spa2shw,U00038,G00032,escuché.,lau'tulek,spa,shw,train,False,flashcards2,0.8502351,accepted
U02337__shw2spa,U02337,G02106,"yañinchitulama' kenmama'nta' ma'pu'si'pa' nu'tulek,","ustedes también quieren aprender de qué manera se hace,",shw,spa,train,True,pdf_textos,0.7484245,accepted
U02337__spa2shw,U02337,G02106,"ustedes también quieren aprender de qué manera se hace,","yañinchitulama' kenmama'nta' ma'pu'si'pa' nu'tulek,",spa,shw,train,True,pdf_textos,0.7484245,accepted
U01237__shw2spa,U01237,G01070,ikinek'uklli werañidek,almorzamos.,shw,spa,train,False,flashcards2,0.76859486,accepted
U01237__spa2shw,U01237,G01070,almorzamos.,ikinek'uklli werañidek,spa,shw,train,False,flashcards2,0.76859486,accepted
U04419__shw2spa,U04419,G04154,nanalek shiwilu la'la'mapu'wa' a'pinta' tekki'ker'apilalli.,con eso nuestra lengua shiwilu más se está agravando.,shw,spa,train,True,fidel_lomas,0.77440464,accepted
U04419__spa2shw,U04419,G04154,con eso nuestra lengua shiwilu más se está agravando.,nanalek shiwilu la'la'mapu'wa' a'pinta' tekki'ker'apilalli.,spa,shw,train,True,fidel_lomas,0.77440464,accepted
U01223__shw2spa,U01223,G01057,tom musu' lunpi'ñi,tom tartamudea.,shw,spa,train,True,flashcards2,0.6993773,accepted
U01223__spa2shw,U01223,G01057,tom tartamudea.,tom musu' lunpi'ñi,spa,shw,train,True,flashcards2,0.6993773,accepted
U01224__shw2spa,U01224,G01057,tom musu' lunpi'ñi,tom balbucea.,shw,spa,train,True,flashcards2,0.70529175,accepted
U01224__spa2shw,U01224,G01057,tom balbucea.,tom musu' lunpi'ñi,spa,shw,train,True,flashcards2,0.70529175,accepted
U01895__shw2spa,U01895,G01683,ñapallidek wintensu',estamos colgados.,shw,spa,train,False,flashcards2,0.6817176,accepted
U01895__spa2shw,U01895,G01683,estamos colgados.,ñapallidek wintensu',spa,shw,train,False,flashcards2,0.6817176,accepted
U03657__shw2spa,U03657,G03409,¿ma'pu'palli ñiñi'wa dekpilli?,¿qué hace el perro por la noche?,shw,spa,train,False,flashcards_oraciones,0.6710552,accepted
U03657__spa2shw,U03657,G03409,¿qué hace el perro por la noche?,¿ma'pu'palli ñiñi'wa dekpilli?,spa,shw,train,False,flashcards_oraciones,0.6710552,accepted
U00944__shw2spa,U00944,G00806,pekuipi ñapalidek,estamos limpios.,shw,spa,train,False,flashcards2,0.7283915,accepted
U00944__spa2shw,U00944,G00806,estamos limpios.,pekuipi ñapalidek,spa,shw,train,False,flashcards2,0.7283915,accepted
U02344__shw2spa,U02344,G02113,dintuntulek wa'naukta ukluka'lli.,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,shw,spa,train,True,pdf_textos,0.62666225,accepted
U02344__spa2shw,U02344,G02113,se junta la leña (para el fuego) debajo de la olla de aluminio y se hierve.,dintuntulek wa'naukta ukluka'lli.,spa,shw,train,True,pdf_textos,0.62666225,accepted
U01500__shw2spa,U01500,G01310,a'pinta' nu'tawa',hagamos más.,shw,spa,train,False,flashcards2,0.86005026,accepted
U01500__spa2shw,U01500,G01310,hagamos más.,a'pinta' nu'tawa',spa,shw,train,False,flashcards2,0.86005026,accepted
U03570__shw2spa,U03570,G03327,nana wilakuaper'lusa' pamuiñina' sinanlusa',las niñas lavan los platos.,shw,spa,train,False,flashcards_oraciones,0.6688642,accepted
U03570__spa2shw,U03570,G03327,las niñas lavan los platos.,nana wilakuaper'lusa' pamuiñina' sinanlusa',spa,shw,train,False,flashcards_oraciones,0.6688642,accepted
U02559__shw2spa,U02559,G02328,nu'sui'ma napi' nakulli.,cuentan que así sucedió hace mucho tiempo.,shw,spa,train,True,pdf_textos,0.75795114,accepted
U02559__spa2shw,U02559,G02328,cuentan que así sucedió hace mucho tiempo.,nu'sui'ma napi' nakulli.,spa,shw,train,True,pdf_textos,0.75795114,accepted
U03756__shw2spa,U03756,G03505,kua llinserlek ala'sa' pidek,yo pinto una casa.,shw,spa,train,False,flashcards_oraciones,0.8271494,accepted
U03756__spa2shw,U03756,G03505,yo pinto una casa.,kua llinserlek ala'sa' pidek,spa,shw,train,False,flashcards_oraciones,0.8271494,accepted
U02079__shw2spa,U02079,G01856,luwe'chinbuer',solo ignórala.,shw,spa,train,True,flashcards2,0.6739365,accepted
U02079__spa2shw,U02079,G01856,solo ignórala.,luwe'chinbuer',spa,shw,train,True,flashcards2,0.6739365,accepted
U02080__shw2spa,U02080,G01856,luwe'chinbuer',ignórala.,shw,spa,train,True,flashcards2,0.6848452,accepted
U02080__spa2shw,U02080,G01856,ignórala.,luwe'chinbuer',spa,shw,train,True,flashcards2,0.6848452,accepted
U01538__shw2spa,U01538,G01344,kanañina',lo encontraron.,shw,spa,train,False,flashcards2,0.6829801,accepted
U01538__spa2shw,U01538,G01344,lo encontraron.,kanañina',spa,shw,train,False,flashcards2,0.6829801,accepted
U01946__shw2spa,U01946,G01730,a'kawiter',acércalo.,shw,spa,train,False,flashcards2,0.71227336,accepted
U01946__spa2shw,U01946,G01730,acércalo.,a'kawiter',spa,shw,train,False,flashcards2,0.71227336,accepted
U01047__shw2spa,U01047,G00901,francés nuka'a,es francés.,shw,spa,train,False,flashcards2,0.8260497,accepted
U01047__spa2shw,U01047,G00901,es francés.,francés nuka'a,spa,shw,train,False,flashcards2,0.8260497,accepted
U01625__shw2spa,U01625,G01430,saka'tapawina,estabas ocupado.,shw,spa,train,False,flashcards2,0.7061937,accepted
U01625__spa2shw,U01625,G01430,estabas ocupado.,saka'tapawina,spa,shw,train,False,flashcards2,0.7061937,accepted
U02570__shw2spa,U02570,G02339,"ñiñi'wa pekla'su', wawaser willek'a'su', llise'nkasu', diwek'erkasu', peklu'terkasu'.","perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.",shw,spa,train,True,pdf_textos,0.6684163,accepted
U02570__spa2shw,U02570,G02339,"perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi'wa pekla'su', wawaser willek'a'su', llise'nkasu', diwek'erkasu', peklu'terkasu'.",spa,shw,train,True,pdf_textos,0.6684163,accepted
U00160__shw2spa,U00160,G00325,pilli'ter',agárralo.,shw,spa,train,True,flashcards2,0.6304934,accepted
U00160__spa2shw,U00160,G00325,agárralo.,pilli'ter',spa,shw,train,True,flashcards2,0.6304934,accepted
U00286__shw2spa,U00286,G00325,pilli'ter',captúralo.,shw,spa,train,True,flashcards2,0.7737262,accepted
U00286__spa2shw,U00286,G00325,captúralo.,pilli'ter',spa,shw,train,True,flashcards2,0.7737262,accepted
U00289__shw2spa,U00289,G00325,pilli'ter',atrápalo.,shw,spa,train,True,flashcards2,0.82534385,accepted
U00289__spa2shw,U00289,G00325,atrápalo.,pilli'ter',spa,shw,train,True,flashcards2,0.82534385,accepted
U00405__shw2spa,U00405,G00325,pilli'ter',¡cogedlo!,shw,spa,train,True,flashcards2,0.76606035,accepted
U00405__spa2shw,U00405,G00325,¡cogedlo!,pilli'ter',spa,shw,train,True,flashcards2,0.76606035,accepted
U00406__shw2spa,U00406,G00325,pilli'ter',¡arrestadlo!,shw,spa,train,True,flashcards2,0.74568194,accepted
U00406__spa2shw,U00406,G00325,¡arrestadlo!,pilli'ter',spa,shw,train,True,flashcards2,0.74568194,accepted
U00407__shw2spa,U00407,G00325,pilli'ter',¡prendedlo!,shw,spa,train,True,flashcards2,0.7399336,accepted
U00407__spa2shw,U00407,G00325,¡prendedlo!,pilli'ter',spa,shw,train,True,flashcards2,0.7399336,accepted
U03984__shw2spa,U03984,G03728,nanekli'na usui'tulek dullinen.,de ahí se les saca las tripas.,shw,spa,train,True,fidel_lomas,0.7053819,accepted
U03984__spa2shw,U03984,G03728,de ahí se les saca las tripas.,nanekli'na usui'tulek dullinen.,spa,shw,train,True,fidel_lomas,0.7053819,accepted
U02516__shw2spa,U02516,G02285,"ipa'linchi nawa' ektu'na' palenñantullina', puñañin llisantullina'.","entonces los hombres llegaron y construyeron tambo, chancaron barbasco.",shw,spa,train,True,pdf_textos,0.64610577,accepted
U02516__spa2shw,U02516,G02285,"entonces los hombres llegaron y construyeron tambo, chancaron barbasco.","ipa'linchi nawa' ektu'na' palenñantullina', puñañin llisantullina'.",spa,shw,train,True,pdf_textos,0.64610577,accepted
U00946__shw2spa,U00946,G00808,we'inutulidek,lo sentimos.,shw,spa,train,False,flashcards2,0.7077098,accepted
U00946__spa2shw,U00946,G00808,lo sentimos.,we'inutulidek,spa,shw,train,False,flashcards2,0.7077098,accepted
U01641__shw2spa,U01641,G01445,wichi'su' ñapala,estás dormido.,shw,spa,train,False,flashcards2,0.8477859,accepted
U01641__spa2shw,U01641,G01445,estás dormido.,wichi'su' ñapala,spa,shw,train,False,flashcards2,0.8477859,accepted
U04447__shw2spa,U04447,G04182,"munkuladalunsha,","carita redonda,",shw,spa,train,False,vs_textos_narrativos,0.76768374,accepted
U04447__spa2shw,U04447,G04182,"carita redonda,","munkuladalunsha,",spa,shw,train,False,vs_textos_narrativos,0.76768374,accepted
U02911__shw2spa,U02911,G02680,chipetcheknenna'si'ma' pektentapalli.,(al llegar vieron que) solamente sus mosquiteros estaban templados.,shw,spa,train,True,pdf_textos,0.63075453,accepted
U02911__spa2shw,U02911,G02680,(al llegar vieron que) solamente sus mosquiteros estaban templados.,chipetcheknenna'si'ma' pektentapalli.,spa,shw,train,True,pdf_textos,0.63075453,accepted
U00083__shw2spa,U00083,G00053,muetchun,de acuerdo.,shw,spa,train,False,flashcards2,0.61607367,accepted
U00083__spa2shw,U00083,G00053,de acuerdo.,muetchun,spa,shw,train,False,flashcards2,0.61607367,accepted
U02289__shw2spa,U02289,G02058,ipa'la mula'si'la weklli.,ahora felizmente ha venido.,shw,spa,train,True,pdf_textos,0.81010234,accepted
U02289__spa2shw,U02289,G02058,ahora felizmente ha venido.,ipa'la mula'si'la weklli.,spa,shw,train,True,pdf_textos,0.81010234,accepted
U00140__shw2spa,U00140,G00097,empu'ni yaluntama',sean breves.,shw,spa,train,False,flashcards2,0.62698936,accepted
U00140__spa2shw,U00140,G00097,sean breves.,empu'ni yaluntama',spa,shw,train,False,flashcards2,0.62698936,accepted
U01782__shw2spa,U01782,G01575,¿lulentutek'a'cha?,¿es doctor?,shw,spa,train,False,flashcards2,0.7293049,accepted
U01782__spa2shw,U01782,G01575,¿es doctor?,¿lulentutek'a'cha?,spa,shw,train,False,flashcards2,0.7293049,accepted
U03207__shw2spa,U03207,G02976,wila tekka'pilalli menmik,el niño va corriendo a la chacra.,shw,spa,train,False,flashcards_oraciones,0.7631882,accepted
U03207__spa2shw,U03207,G02976,el niño va corriendo a la chacra.,wila tekka'pilalli menmik,spa,shw,train,False,flashcards_oraciones,0.7631882,accepted
U01466__shw2spa,U01466,G01278,¿luwer'pia'cha?,¿es popular?,shw,spa,train,False,flashcards2,0.6072519,accepted
U01466__spa2shw,U01466,G01278,¿es popular?,¿luwer'pia'cha?,spa,shw,train,False,flashcards2,0.6072519,accepted
U00397__shw2spa,U00397,G00318,te'kinchi,¡por supuesto!,shw,spa,train,False,flashcards2,0.66106236,accepted
U00397__spa2shw,U00397,G00318,¡por supuesto!,te'kinchi,spa,shw,train,False,flashcards2,0.66106236,accepted
U03508__shw2spa,U03508,G03265,kuda wa'ten'tulli'dek pidek'kek,nosotros esperamos en la casa.,shw,spa,train,False,flashcards_oraciones,0.8587581,accepted
U03508__spa2shw,U03508,G03265,nosotros esperamos en la casa.,kuda wa'ten'tulli'dek pidek'kek,spa,shw,train,False,flashcards_oraciones,0.8587581,accepted
U00395__shw2spa,U00395,G00316,ta'iter' nakui,deja pasar.,shw,spa,train,False,flashcards2,0.71016115,accepted
U00395__spa2shw,U00395,G00316,deja pasar.,ta'iter' nakui,spa,shw,train,False,flashcards2,0.71016115,accepted
U01494__shw2spa,U01494,G01305,ta'itula'u ata'wantak,déjame terminar.,shw,spa,train,False,flashcards2,0.80992234,accepted
U01494__spa2shw,U01494,G01305,déjame terminar.,ta'itula'u ata'wantak,spa,shw,train,False,flashcards2,0.80992234,accepted
U01125__shw2spa,U01125,G00972,uker'echu,se quemará.,shw,spa,train,False,flashcards2,0.740757,accepted
U01125__spa2shw,U01125,G00972,se quemará.,uker'echu,spa,shw,train,False,flashcards2,0.740757,accepted
U03050__shw2spa,U03050,G02819,nu'sui'ma luñi taserpiku'lusa'.....,así hablaron los antiguos….,shw,spa,train,True,pdf_textos,0.7287046,accepted
U03050__spa2shw,U03050,G02819,así hablaron los antiguos….,nu'sui'ma luñi taserpiku'lusa'.....,spa,shw,train,True,pdf_textos,0.7287046,accepted
U00599__shw2spa,U00599,G00494,¡ta'itula'u yunsue'chek!,¡déjame salir!,shw,spa,train,False,flashcards2,0.7547929,accepted
U00599__spa2shw,U00599,G00494,¡déjame salir!,¡ta'itula'u yunsue'chek!,spa,shw,train,False,flashcards2,0.7547929,accepted
U04146__shw2spa,U04146,G03883,naneklanek amana' taserpi ipa'lalek dunker'apalli surinunen chi'lek.,"desde entonces y hasta el día de hoy, el viejo tigre está buscando a su sobrino carachupa.",shw,spa,train,True,fidel_lomas,0.69371414,accepted
U04146__spa2shw,U04146,G03883,"desde entonces y hasta el día de hoy, el viejo tigre está buscando a su sobrino carachupa.",naneklanek amana' taserpi ipa'lalek dunker'apalli surinunen chi'lek.,spa,shw,train,True,fidel_lomas,0.69371414,accepted
U02704__shw2spa,U02704,G02473,sapana'lusa'sa' pekpillina'.,sólo los bufeos salieron.,shw,spa,train,True,pdf_textos,0.67714155,accepted
U02704__spa2shw,U02704,G02473,sólo los bufeos salieron.,sapana'lusa'sa' pekpillina'.,spa,shw,train,True,pdf_textos,0.67714155,accepted
U03036__shw2spa,U03036,G02805,"nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.","desde entonces, ahora todos uno y otro lugar nos vamos a conocer.",shw,spa,train,False,pdf_textos,0.6725444,accepted
U03036__spa2shw,U03036,G02805,"desde entonces, ahora todos uno y otro lugar nos vamos a conocer.","nanekla, ipa'li'na iñer inapu'su' pa'akwa' luwetllekwa'.",spa,shw,train,False,pdf_textos,0.6725444,accepted
U00571__shw2spa,U00571,G00471,¿shilun a'cha?,¿es alto? (estatura - femenino),shw,spa,train,True,flashcards2,0.6305866,accepted
U00571__spa2shw,U00571,G00471,¿es alto? (estatura - femenino),¿shilun a'cha?,spa,shw,train,True,flashcards2,0.6305866,accepted
U01317__shw2spa,U01317,G01140,¿musu'?,¿contento?,shw,spa,train,False,flashcards2,0.69742125,accepted
U01317__spa2shw,U01317,G01140,¿contento?,¿musu'?,spa,shw,train,False,flashcards2,0.69742125,accepted
U01779__shw2spa,U01779,G01572,iker'lalak aku'llinerku,me demandaron.,shw,spa,train,False,flashcards2,0.73736715,accepted
U01779__spa2shw,U01779,G01572,me demandaron.,iker'lalak aku'llinerku,spa,shw,train,False,flashcards2,0.73736715,accepted
U02632__shw2spa,U02632,G02401,"ñimi'na luwetchi'ñina' iker'adu,","pero dice que no conocían el acarahuasú,",shw,spa,train,True,pdf_textos,0.68344295,accepted
U02632__spa2shw,U02632,G02401,"pero dice que no conocían el acarahuasú,","ñimi'na luwetchi'ñina' iker'adu,",spa,shw,train,True,pdf_textos,0.68344295,accepted
U02220__shw2spa,U02220,G01991,¿ñinchitulusa' nuka'mama'?,¿son estudiantes?,shw,spa,train,False,flashcards2,0.78288716,accepted
U02220__spa2shw,U02220,G01991,¿son estudiantes?,¿ñinchitulusa' nuka'mama'?,spa,shw,train,False,flashcards2,0.78288716,accepted
U04179__shw2spa,U04179,G03915,"uklliksa' penwinerllidek, dekpilli' ku'la.","solo de día surcábamos, de noche no.",shw,spa,train,True,fidel_lomas,0.7177051,accepted
U04179__spa2shw,U04179,G03915,"solo de día surcábamos, de noche no.","uklliksa' penwinerllidek, dekpilli' ku'la.",spa,shw,train,True,fidel_lomas,0.7177051,accepted
U03435__shw2spa,U03435,G03198,nana ku'la teka'pi'ñi enpu'ni wiu'ksu',ella no corre muy rápido.,shw,spa,train,False,flashcards_oraciones,0.78541934,accepted
U03435__spa2shw,U03435,G03198,ella no corre muy rápido.,nana ku'la teka'pi'ñi enpu'ni wiu'ksu',spa,shw,train,False,flashcards_oraciones,0.78541934,accepted
U03208__shw2spa,U03208,G02977,wila tekka'palli menmik,el niño está corriendo en la chacra.,shw,spa,train,False,flashcards_oraciones,0.78038025,accepted
U03208__spa2shw,U03208,G02977,el niño está corriendo en la chacra.,wila tekka'palli menmik,spa,shw,train,False,flashcards_oraciones,0.78038025,accepted
U01340__shw2spa,U01340,G01162,¿lun'na?,¿hablaste?,shw,spa,train,False,flashcards2,0.76517963,accepted
U01340__spa2shw,U01340,G01162,¿hablaste?,¿lun'na?,spa,shw,train,False,flashcards2,0.76517963,accepted
U03331__shw2spa,U03331,G03098,nana' tanteni'ñina' ekkuanenlusa',ellas no aman a sus amigos.,shw,spa,train,False,flashcards_oraciones,0.828618,accepted
U03331__spa2shw,U03331,G03098,ellas no aman a sus amigos.,nana' tanteni'ñina' ekkuanenlusa',spa,shw,train,False,flashcards_oraciones,0.828618,accepted
U01771__shw2spa,U01771,G01565,wiuk'apalek,estoy apurado.,shw,spa,train,False,flashcards2,0.60883725,accepted
U01771__spa2shw,U01771,G01565,estoy apurado.,wiuk'apalek,spa,shw,train,False,flashcards2,0.60883725,accepted
U02995__shw2spa,U02995,G02764,nanek ima ala'sa' taserpi waneran tulli ipa'la'ka ali'la ñinanlu' luwetchulekwa'. ipa' wer'uklli kawi'ta'su malek u'apalekwa'.,dice que ahí se puso de pie un viejo y dijo: ahora sí hemos conocido otro pueblo. porque ya se aproxima el día del perecimiento (el día del fin) estamos así.,shw,spa,train,True,pdf_textos,0.7588325,accepted
U02995__spa2shw,U02995,G02764,dice que ahí se puso de pie un viejo y dijo: ahora sí hemos conocido otro pueblo. porque ya se aproxima el día del perecimiento (el día del fin) estamos así.,nanek ima ala'sa' taserpi waneran tulli ipa'la'ka ali'la ñinanlu' luwetchulekwa'. ipa' wer'uklli kawi'ta'su malek u'apalekwa'.,spa,shw,train,True,pdf_textos,0.7588325,accepted
U03768__shw2spa,U03768,G03516,nana wila kuaperlusa ku'la lli'inutapi'ñina ala'sa' tuluner',las niñas no recuerdan una canción.,shw,spa,train,False,flashcards_oraciones,0.8645103,accepted
U03768__spa2shw,U03768,G03516,las niñas no recuerdan una canción.,nana wila kuaperlusa ku'la lli'inutapi'ñina ala'sa' tuluner',spa,shw,train,False,flashcards_oraciones,0.8645103,accepted
U00517__shw2spa,U00517,G00424,innitulek indek'ak,puedo saltar.,shw,spa,train,False,flashcards2,0.7142378,accepted
U00517__spa2shw,U00517,G00424,puedo saltar.,innitulek indek'ak,spa,shw,train,False,flashcards2,0.7142378,accepted
U02163__shw2spa,U02163,G01937,a'ñapalekwa' da'lusa',tenemos visita.,shw,spa,train,False,flashcards2,0.6890777,accepted
U02163__spa2shw,U02163,G01937,tenemos visita.,a'ñapalekwa' da'lusa',spa,shw,train,False,flashcards2,0.6890777,accepted
U02101__shw2spa,U02101,G01876,inlulen'awa',curémonos.,shw,spa,train,False,flashcards2,0.6903028,accepted
U02101__spa2shw,U02101,G01876,curémonos.,inlulen'awa',spa,shw,train,False,flashcards2,0.6903028,accepted
U04175__shw2spa,U04175,G03911,"deknen uchulu'dek, iyachi'nek, iyui'nek.","su agua es turbia, no me gustó, no la quería tomar.",shw,spa,train,True,fidel_lomas,0.676263,accepted
U04175__spa2shw,U04175,G03911,"su agua es turbia, no me gustó, no la quería tomar.","deknen uchulu'dek, iyachi'nek, iyui'nek.",spa,shw,train,True,fidel_lomas,0.676263,accepted
U02958__shw2spa,U02958,G02727,"naneklima ali'la musun pa'an, sekllintan ima simana' ima sekllintullina'.","de ahí otro grupo se fue, trochando semanas, han hecho trocha.",shw,spa,train,True,pdf_textos,0.6949116,accepted
U02958__spa2shw,U02958,G02727,"de ahí otro grupo se fue, trochando semanas, han hecho trocha.","naneklima ali'la musun pa'an, sekllintan ima simana' ima sekllintullina'.",spa,shw,train,True,pdf_textos,0.6949116,accepted
U03567__shw2spa,U03567,G03324,nawa'peksa'llina' kutunlusa',ellos lavan la ropa.,shw,spa,train,True,flashcards_oraciones,0.78767055,accepted
U03567__spa2shw,U03567,G03324,ellos lavan la ropa.,nawa'peksa'llina' kutunlusa',spa,shw,train,True,flashcards_oraciones,0.78767055,accepted
U02297__shw2spa,U02297,G02066,"napi' nanpirkasu' papinkuku'lusa', amiku'lusa'.","lo que vivieron antes nuestros abuelos ya fallecidos, las abuelas finadas.",shw,spa,train,True,pdf_textos,0.6942062,accepted
U02297__spa2shw,U02297,G02066,"lo que vivieron antes nuestros abuelos ya fallecidos, las abuelas finadas.","napi' nanpirkasu' papinkuku'lusa', amiku'lusa'.",spa,shw,train,True,pdf_textos,0.6942062,accepted
U02906__shw2spa,U02906,G02675,"kala ukllima lli'chinpu'a'ser, wa'an peklu'deklli ñinanlu' nanapu'si'la.","como después de tres días no aparecieron, el gobernante convocó al pueblo.",shw,spa,train,True,pdf_textos,0.6567813,accepted
