id,pair_id,group_id,source,target,source_lang,target_lang,split,has_audit_flags,origin_source,score,label
U04124__spa2shw,U04124,G03861,cuando había pasado aproximadamente un mes,ala'dukerpu'su' nakusik,spa,shw,train,True,fidel_lomas,0.566897,flagged_for_review
U00352__shw2spa,U00352,G00279,¿nu'la'lli?,¿es grave?,shw,spa,train,False,flashcards2,0.5559894,flagged_for_review
U00352__spa2shw,U00352,G00279,¿es grave?,¿nu'la'lli?,spa,shw,train,False,flashcards2,0.5559894,flagged_for_review
U02228__shw2spa,U02228,G01997,¡inlu'uk'ter!,¡contrólate!,shw,spa,train,False,flashcards2,0.5460215,flagged_for_review
U02228__spa2shw,U02228,G01997,¡contrólate!,¡inlu'uk'ter!,spa,shw,train,False,flashcards2,0.5460215,flagged_for_review
U01429__shw2spa,U01429,G01243,illiapalek'inpu ñapawinek,estaba desarmado.,shw,spa,train,False,flashcards2,0.58643043,flagged_for_review
U01429__spa2shw,U01429,G01243,estaba desarmado.,illiapalek'inpu ñapawinek,spa,shw,train,False,flashcards2,0.58643043,flagged_for_review
U01706__shw2spa,U01706,G01503,¿enpuduncha?,¿cuánto es?,shw,spa,train,False,flashcards2,0.5283611,flagged_for_review
U01706__spa2shw,U01706,G01503,¿cuánto es?,¿enpuduncha?,spa,shw,train,False,flashcards2,0.5283611,flagged_for_review
U02468__shw2spa,U02468,G02237,ala'lu'sa' katu'ta' wilalunlusa' katu'ta' yuyu'walusa'ler kaper'anna' lumellina'.,un día dos muchachas y dos muchachos encontrándolo (en el camino) se burlaron de él.,shw,spa,train,True,pdf_textos,0.58964527,flagged_for_review
U02468__spa2shw,U02468,G02237,un día dos muchachas y dos muchachos encontrándolo (en el camino) se burlaron de él.,ala'lu'sa' katu'ta' wilalunlusa' katu'ta' yuyu'walusa'ler kaper'anna' lumellina'.,spa,shw,train,True,pdf_textos,0.58964527,flagged_for_review
U00224__shw2spa,U00224,G00172,wa'danpintek,es divertido.,shw,spa,train,False,flashcards2,0.56840533,flagged_for_review
U00224__spa2shw,U00224,G00172,es divertido.,wa'danpintek,spa,shw,train,False,flashcards2,0.56840533,flagged_for_review
U02647__shw2spa,U02647,G02416,"lapi'samer uklli,","vino la corvina,",shw,spa,train,True,pdf_textos,0.5909827,flagged_for_review
U02647__spa2shw,U02647,G02416,"vino la corvina,","lapi'samer uklli,",spa,shw,train,True,pdf_textos,0.5909827,flagged_for_review
U03907__shw2spa,U03907,G03651,ma'a ñipinen peklu'lek ma'api.,al fruto del aguaje de chamisal se le llama ma'api.,shw,spa,train,True,fidel_lomas,0.58125126,flagged_for_review
U03907__spa2shw,U03907,G03651,al fruto del aguaje de chamisal se le llama ma'api.,ma'a ñipinen peklu'lek ma'api.,spa,shw,train,True,fidel_lomas,0.58125126,flagged_for_review
U03881__shw2spa,U03881,G03625,"kallinenlusa' chekshasu' nuker'ka, chilenkeklanek, winenñupa'walek lli'tulek.","sus calles son rectas, se puede divisar desde el barrio bajo hasta el barrio alto.",shw,spa,train,True,fidel_lomas,0.58657295,flagged_for_review
U03881__spa2shw,U03881,G03625,"sus calles son rectas, se puede divisar desde el barrio bajo hasta el barrio alto.","kallinenlusa' chekshasu' nuker'ka, chilenkeklanek, winenñupa'walek lli'tulek.",spa,shw,train,True,fidel_lomas,0.58657295,flagged_for_review
U04455__shw2spa,U04455,G04190,"ladashapu'lli,","como la carita de la luna llena,",shw,spa,train,True,vs_textos_narrativos,0.56541425,flagged_for_review
U04455__spa2shw,U04455,G04190,"como la carita de la luna llena,","ladashapu'lli,",spa,shw,train,True,vs_textos_narrativos,0.56541425,flagged_for_review
U00229__shw2spa,U00229,G00175,pipersu' nuka'a,es rojo.,shw,spa,train,False,flashcards2,0.56994873,flagged_for_review
U00229__spa2shw,U00229,G00175,es rojo.,pipersu' nuka'a,spa,shw,train,False,flashcards2,0.56994873,flagged_for_review
U00560__shw2spa,U00560,G00461,iñer' luantulek wapu',soy codicioso.,shw,spa,train,False,flashcards2,0.5017653,flagged_for_review
U00560__spa2shw,U00560,G00461,soy codicioso.,iñer' luantulek wapu',spa,shw,train,False,flashcards2,0.5017653,flagged_for_review
U03303__shw2spa,U03303,G03071,tununda' nansin asu' yusmalek,"¿puedes repetir eso, por favor?",shw,spa,train,False,flashcards_oraciones,0.5916615,flagged_for_review
U03303__spa2shw,U03303,G03071,"¿puedes repetir eso, por favor?",tununda' nansin asu' yusmalek,spa,shw,train,False,flashcards_oraciones,0.5916615,flagged_for_review
U02828__shw2spa,U02828,G02597,di'tetchek tan dinlupinen dektuintulli.,la mataré dijo y le trozó el corazón.,shw,spa,train,True,pdf_textos,0.5687131,flagged_for_review
U02828__spa2shw,U02828,G02597,la mataré dijo y le trozó el corazón.,di'tetchek tan dinlupinen dektuintulli.,spa,shw,train,True,pdf_textos,0.5687131,flagged_for_review
U02290__shw2spa,U02290,G02059,"nana ekpanta'i, ekpanta'i nerñinanluk,","ella que lleve (mi palabra) a otro pueblo,",shw,spa,train,True,pdf_textos,0.57488024,flagged_for_review
U02290__spa2shw,U02290,G02059,"ella que lleve (mi palabra) a otro pueblo,","nana ekpanta'i, ekpanta'i nerñinanluk,",spa,shw,train,True,pdf_textos,0.57488024,flagged_for_review
U02721__shw2spa,U02721,G02490,"yun pa'lapinta'lli, pekkun pa'lapinta'lli.","enojándose (arákayu) se fue dejándolos, tras icarar se fue y los dejó.",shw,spa,train,True,pdf_textos,0.5704355,flagged_for_review
U02721__spa2shw,U02721,G02490,"enojándose (arákayu) se fue dejándolos, tras icarar se fue y los dejó.","yun pa'lapinta'lli, pekkun pa'lapinta'lli.",spa,shw,train,True,pdf_textos,0.5704355,flagged_for_review
U00953__shw2spa,U00953,G00814,¡embu'ni panger'ipa'!,¡qué desastre!,shw,spa,train,False,flashcards2,0.5876125,flagged_for_review
U00953__spa2shw,U00953,G00814,¡qué desastre!,¡embu'ni panger'ipa'!,spa,shw,train,False,flashcards2,0.5876125,flagged_for_review
U04021__shw2spa,U04021,G03758,shikillek'an siwerchulli lu'lunnen.,haciéndole cosquillas le quitó su carne.,shw,spa,train,True,fidel_lomas,0.59447336,flagged_for_review
U04021__spa2shw,U04021,G03758,haciéndole cosquillas le quitó su carne.,shikillek'an siwerchulli lu'lunnen.,spa,shw,train,True,fidel_lomas,0.59447336,flagged_for_review
U00188__shw2spa,U00188,G00139,nuwek'mutu'ku,soy calvo.,shw,spa,train,False,flashcards2,0.5755532,flagged_for_review
U00188__spa2shw,U00188,G00139,soy calvo.,nuwek'mutu'ku,spa,shw,train,False,flashcards2,0.5755532,flagged_for_review
U03934__shw2spa,U03934,G03678,utekkunan dektu'tulek samerlek.,al anzuelo se lo empata con peje.,shw,spa,train,True,fidel_lomas,0.57694316,flagged_for_review
U03934__spa2shw,U03934,G03678,al anzuelo se lo empata con peje.,utekkunan dektu'tulek samerlek.,spa,shw,train,True,fidel_lomas,0.57694316,flagged_for_review
U02378__shw2spa,U02378,G02147,chiter nanpi peksanpi nananta' ali'la uktak a'ukluka'lek.,maíz crudo molido también se hierve en otra olla.,shw,spa,train,True,pdf_textos,0.5644996,flagged_for_review
U02378__spa2shw,U02378,G02147,maíz crudo molido también se hierve en otra olla.,chiter nanpi peksanpi nananta' ali'la uktak a'ukluka'lek.,spa,shw,train,True,pdf_textos,0.5644996,flagged_for_review
U02338__shw2spa,U02338,G02107,uklutulek.,cómo se prepara la bebida.,shw,spa,train,True,pdf_textos,0.5134891,flagged_for_review
U02338__spa2shw,U02338,G02107,cómo se prepara la bebida.,uklutulek.,spa,shw,train,True,pdf_textos,0.5134891,flagged_for_review
U01556__shw2spa,U01556,G01362,tom sha'pi'wiñi,tom palideció.,shw,spa,train,False,flashcards2,0.5848231,flagged_for_review
U01556__spa2shw,U01556,G01362,tom palideció.,tom sha'pi'wiñi,spa,shw,train,False,flashcards2,0.5848231,flagged_for_review
U03947__shw2spa,U03947,G03691,dansu'a'su' nanek ta'itula'llina'.,lo que sobra lo dejan ahí.,shw,spa,train,True,fidel_lomas,0.5972556,flagged_for_review
U03947__spa2shw,U03947,G03691,lo que sobra lo dejan ahí.,dansu'a'su' nanek ta'itula'llina'.,spa,shw,train,True,fidel_lomas,0.5972556,flagged_for_review
U01959__shw2spa,U01959,G01743,inlu'ukter',defiéndete.,shw,spa,train,False,flashcards2,0.5792867,flagged_for_review
U01959__spa2shw,U01959,G01743,defiéndete.,inlu'ukter',spa,shw,train,False,flashcards2,0.5792867,flagged_for_review
U04103__shw2spa,U04103,G03840,"pa'apilanta'llima, sin…sin...sin a'tapilanta'la'llima, pilenñantan amana' pidekñikwalek.","el tigre se iba solo, haciendo sonar sin…sin…sin,",shw,spa,train,True,fidel_lomas,0.5581219,flagged_for_review
U04103__spa2shw,U04103,G03840,"el tigre se iba solo, haciendo sonar sin…sin…sin,","pa'apilanta'llima, sin…sin...sin a'tapilanta'la'llima, pilenñantan amana' pidekñikwalek.",spa,shw,train,True,fidel_lomas,0.5581219,flagged_for_review
U01739__shw2spa,U01739,G01535,a'shulek wapu',estornudo mucho.,shw,spa,train,False,flashcards2,0.5742362,flagged_for_review
U01739__spa2shw,U01739,G01535,estornudo mucho.,a'shulek wapu',spa,shw,train,False,flashcards2,0.5742362,flagged_for_review
U03230__shw2spa,U03230,G02999,kekilu'tek' uku'tulli dinpanlutek'ler,el cielo está nublado.,shw,spa,train,False,flashcards_oraciones,0.53577983,flagged_for_review
U03230__spa2shw,U03230,G02999,el cielo está nublado.,kekilu'tek' uku'tulli dinpanlutek'ler,spa,shw,train,False,flashcards_oraciones,0.53577983,flagged_for_review
U02549__shw2spa,U02549,G02318,enpu'nipi'ma ituwetchapalli ulunta'su'.,enorme se levantaba el ardor.,shw,spa,train,True,pdf_textos,0.5752115,flagged_for_review
U02549__spa2shw,U02549,G02318,enorme se levantaba el ardor.,enpu'nipi'ma ituwetchapalli ulunta'su'.,spa,shw,train,True,pdf_textos,0.5752115,flagged_for_review
U04207__shw2spa,U04207,G03943,"nanek'unta' ñapalli illisia, alakanter'lusa' pideknen, naneklanek alakanter' saka'tapalli.",también está la iglesia y el palacio municipal donde trabaja el alcalde.,shw,spa,train,True,fidel_lomas,0.57069767,flagged_for_review
U04207__spa2shw,U04207,G03943,también está la iglesia y el palacio municipal donde trabaja el alcalde.,"nanek'unta' ñapalli illisia, alakanter'lusa' pideknen, naneklanek alakanter' saka'tapalli.",spa,shw,train,True,fidel_lomas,0.57069767,flagged_for_review
U00572__shw2spa,U00572,G00472,¿musenkek a'cha?,¿es alto? (muy arriba),shw,spa,train,True,flashcards2,0.51051605,flagged_for_review
U00572__spa2shw,U00572,G00472,¿es alto? (muy arriba),¿musenkek a'cha?,spa,shw,train,True,flashcards2,0.51051605,flagged_for_review
U01850__shw2spa,U01850,G01639,latek'lanañi,es evidente.,shw,spa,train,False,flashcards2,0.56019545,flagged_for_review
U01850__spa2shw,U01850,G01639,es evidente.,latek'lanañi,spa,shw,train,False,flashcards2,0.56019545,flagged_for_review
U02181__shw2spa,U02181,G01955,mumusu' ñapallidek,estamos organizados.,shw,spa,train,False,flashcards2,0.57872075,flagged_for_review
U02181__spa2shw,U02181,G01955,estamos organizados.,mumusu' ñapallidek,spa,shw,train,False,flashcards2,0.57872075,flagged_for_review
U02935__shw2spa,U02935,G02704,"tullima nana lunanpichita'su', tullima nana wa'lata'su':","cuentan que dijo así el hombre que detectó, eso dijo ese soñador:",shw,spa,train,True,pdf_textos,0.5646492,flagged_for_review
U02935__spa2shw,U02935,G02704,"cuentan que dijo así el hombre que detectó, eso dijo ese soñador:","tullima nana lunanpichita'su', tullima nana wa'lata'su':",spa,shw,train,True,pdf_textos,0.5646492,flagged_for_review
U03166__shw2spa,U03166,G02935,kenmami'na lawekklatekkek ñikunama' laulate.,y ustedes que fueron a vivir a los dos cerros que forman como una boca abierta son laulate.,shw,spa,train,True,pdf_textos,0.5648048,flagged_for_review
U03166__spa2shw,U03166,G02935,y ustedes que fueron a vivir a los dos cerros que forman como una boca abierta son laulate.,kenmami'na lawekklatekkek ñikunama' laulate.,spa,shw,train,True,pdf_textos,0.5648048,flagged_for_review
U02484__shw2spa,U02484,G02253,shunka' ekkilala a'ñamu shiwiluklan yunsu'lek.,cuando tenía diez años he salido de jeberos.,shw,spa,train,True,pdf_textos,0.5528686,flagged_for_review
U02484__spa2shw,U02484,G02253,cuando tenía diez años he salido de jeberos.,shunka' ekkilala a'ñamu shiwiluklan yunsu'lek.,spa,shw,train,True,pdf_textos,0.5528686,flagged_for_review
U02312__shw2spa,U02312,G02081,kupin ñinanlukla weklli.,desde una ciudad grande ha venido.,shw,spa,train,False,pdf_textos,0.585725,flagged_for_review
U02312__spa2shw,U02312,G02081,desde una ciudad grande ha venido.,kupin ñinanlukla weklli.,spa,shw,train,False,pdf_textos,0.585725,flagged_for_review
U00096__shw2spa,U00096,G00062,tekua'dande'ku,soy tímido.,shw,spa,train,False,flashcards2,0.5760709,flagged_for_review
U00096__spa2shw,U00096,G00062,soy tímido.,tekua'dande'ku,spa,shw,train,False,flashcards2,0.5760709,flagged_for_review
U04049__shw2spa,U04049,G03786,madu ma'malek ipa' u'nei llinsersa' a'ñapalli.,y porqué quizás el motelo tiene tremendas pintotas nomás.,shw,spa,train,True,fidel_lomas,0.57855415,flagged_for_review
U04049__spa2shw,U04049,G03786,y porqué quizás el motelo tiene tremendas pintotas nomás.,madu ma'malek ipa' u'nei llinsersa' a'ñapalli.,spa,shw,train,True,fidel_lomas,0.57855415,flagged_for_review
U02962__shw2spa,U02962,G02731,"ukkapinchasik, uktalek i'la pidanantullina' mutu'ñik.","cuando venía (el tigre negro), con la olla de barro y todo se lo echaron en su cabeza.",shw,spa,train,True,pdf_textos,0.5081568,flagged_for_review
U02962__spa2shw,U02962,G02731,"cuando venía (el tigre negro), con la olla de barro y todo se lo echaron en su cabeza.","ukkapinchasik, uktalek i'la pidanantullina' mutu'ñik.",spa,shw,train,True,pdf_textos,0.5081568,flagged_for_review
U00244__shw2spa,U00244,G00189,duker,mes.,shw,spa,train,True,flashcards2,0.5545608,flagged_for_review
U00244__spa2shw,U00244,G00189,mes.,duker,spa,shw,train,True,flashcards2,0.5545608,flagged_for_review
U00245__shw2spa,U00245,G00189,duker,luna,shw,spa,train,True,flashcards2,0.58987576,flagged_for_review
U00245__spa2shw,U00245,G00189,luna,duker,spa,shw,train,True,flashcards2,0.58987576,flagged_for_review
U00960__shw2spa,U00960,G00820,mumu'wanbalek,¡qué equipo!,shw,spa,train,False,flashcards2,0.5762198,flagged_for_review
U00960__spa2shw,U00960,G00820,¡qué equipo!,mumu'wanbalek,spa,shw,train,False,flashcards2,0.5762198,flagged_for_review
U01402__shw2spa,U01402,G01220,luyulek pennu'ak,odio volar.,shw,spa,train,True,flashcards2,0.59736,flagged_for_review
U01402__spa2shw,U01402,G01220,odio volar.,luyulek pennu'ak,spa,shw,train,True,flashcards2,0.59736,flagged_for_review
U03296__shw2spa,U03296,G03064,¿matuleki'na' asu' la'la'kek?,¿qué significa esta palabra?,shw,spa,train,False,flashcards_oraciones,0.5457244,flagged_for_review
U03296__spa2shw,U03296,G03064,¿qué significa esta palabra?,¿matuleki'na' asu' la'la'kek?,spa,shw,train,False,flashcards_oraciones,0.5457244,flagged_for_review
U04109__shw2spa,U04109,G03846,"¿pilli'tullen a'cha,? itullima.",¿acaso te he agarrado? le preguntó.,shw,spa,train,True,fidel_lomas,0.5937538,flagged_for_review
U04109__spa2shw,U04109,G03846,¿acaso te he agarrado? le preguntó.,"¿pilli'tullen a'cha,? itullima.",spa,shw,train,True,fidel_lomas,0.5937538,flagged_for_review
U01104__shw2spa,U01104,G00956,apu'pi nuka'ka,estoy divorciada.,shw,spa,train,False,flashcards2,0.4620126,flagged_for_review
U01104__spa2shw,U01104,G00956,estoy divorciada.,apu'pi nuka'ka,spa,shw,train,False,flashcards2,0.4620126,flagged_for_review
U03954__shw2spa,U03954,G03698,nu'sik'unta' lu'lunen chinpi uku'latulek.,también se vende su carne ahumada.,shw,spa,train,True,fidel_lomas,0.57123226,flagged_for_review
U03954__spa2shw,U03954,G03698,también se vende su carne ahumada.,nu'sik'unta' lu'lunen chinpi uku'latulek.,spa,shw,train,True,fidel_lomas,0.57123226,flagged_for_review
U02551__shw2spa,U02551,G02320,nana wilalusa' wanererkek walek ima uketlli.,"hasta donde se detuvieron los niños, dice, ardió todo.",shw,spa,train,True,pdf_textos,0.5929431,flagged_for_review
U02551__spa2shw,U02551,G02320,"hasta donde se detuvieron los niños, dice, ardió todo.",nana wilalusa' wanererkek walek ima uketlli.,spa,shw,train,True,pdf_textos,0.5929431,flagged_for_review
U02050__shw2spa,U02050,G01827,lektapaleksa',solo pregunto.,shw,spa,train,False,flashcards2,0.5976028,flagged_for_review
U02050__spa2shw,U02050,G01827,solo pregunto.,lektapaleksa',spa,shw,train,False,flashcards2,0.5976028,flagged_for_review
U04371__shw2spa,U04371,G04106,tamutuk adencha'llidek pu'yekkekla.,a las once hemos vuelto de la pesca.,shw,spa,train,True,fidel_lomas,0.5402006,flagged_for_review
U04371__spa2shw,U04371,G04106,a las once hemos vuelto de la pesca.,tamutuk adencha'llidek pu'yekkekla.,spa,shw,train,True,fidel_lomas,0.5402006,flagged_for_review
U00792__shw2spa,U00792,G00665,insek'dipersu' ñapi'nek,necesito tiempo.,shw,spa,train,False,flashcards2,0.5780786,flagged_for_review
U00792__spa2shw,U00792,G00665,necesito tiempo.,insek'dipersu' ñapi'nek,spa,shw,train,False,flashcards2,0.5780786,flagged_for_review
U04275__shw2spa,U04275,G04011,kulliker' yadimullina' kuvi-19 ilulennan uku'latanna'.,acumular más dinero vendiendo la vacuna del covid-19.,shw,spa,train,True,fidel_lomas,0.57158554,flagged_for_review
U04275__spa2shw,U04275,G04011,acumular más dinero vendiendo la vacuna del covid-19.,kulliker' yadimullina' kuvi-19 ilulennan uku'latanna'.,spa,shw,train,True,fidel_lomas,0.57158554,flagged_for_review
U02610__shw2spa,U02610,G02379,¿ma'pu'a'su' asu' yalli' samerunta' pektawapallinchi?,¿qué clase de (gente) es este hermano que hasta pescados cría?,shw,spa,train,True,pdf_textos,0.5787296,flagged_for_review
U02610__spa2shw,U02610,G02379,¿qué clase de (gente) es este hermano que hasta pescados cría?,¿ma'pu'a'su' asu' yalli' samerunta' pektawapallinchi?,spa,shw,train,True,pdf_textos,0.5787296,flagged_for_review
U02121__shw2spa,U02121,G01895,maker' iñer',cógelo todo.,shw,spa,train,False,flashcards2,0.514826,flagged_for_review
U02121__spa2shw,U02121,G01895,cógelo todo.,maker' iñer',spa,shw,train,False,flashcards2,0.514826,flagged_for_review
U03105__shw2spa,U03105,G02874,nana malallinapu'wa'su' ñillin iñer enmu'pinen.,todos los hombres deberían ser como malallina.,shw,spa,train,False,pdf_textos,0.58284837,flagged_for_review
U03105__spa2shw,U03105,G02874,todos los hombres deberían ser como malallina.,nana malallinapu'wa'su' ñillin iñer enmu'pinen.,spa,shw,train,False,pdf_textos,0.58284837,flagged_for_review
U03182__shw2spa,U03182,G02951,"asui'ina, nu'pachi, a'la'chikta'sui'ma, tulli, pulu.","este, entonces, el que entendía (de santos), dijo, pablo.",shw,spa,train,True,pdf_textos,0.57908916,flagged_for_review
U03182__spa2shw,U03182,G02951,"este, entonces, el que entendía (de santos), dijo, pablo.","asui'ina, nu'pachi, a'la'chikta'sui'ma, tulli, pulu.",spa,shw,train,True,pdf_textos,0.57908916,flagged_for_review
U04452__shw2spa,U04452,G04187,u'an arakayu sadinlunshapu'n ipa' intumu'tulama' tullina' wilalunlusa'.,te jactas como si te parecieras a la mujer de arákayu decían las jovencitas.,shw,spa,train,True,vs_textos_narrativos,0.5706911,flagged_for_review
U04452__spa2shw,U04452,G04187,te jactas como si te parecieras a la mujer de arákayu decían las jovencitas.,u'an arakayu sadinlunshapu'n ipa' intumu'tulama' tullina' wilalunlusa'.,spa,shw,train,True,vs_textos_narrativos,0.5706911,flagged_for_review
U01615__shw2spa,U01615,G01420,ma'nen'nu'tapa'masu'pu'su' lli'tula,pareces ocupado.,shw,spa,train,False,flashcards2,0.5339028,flagged_for_review
U01615__spa2shw,U01615,G01420,pareces ocupado.,ma'nen'nu'tapa'masu'pu'su' lli'tula,spa,shw,train,False,flashcards2,0.5339028,flagged_for_review
U03250__shw2spa,U03250,G03019,¿den'i'na padeklli yunpi?,¿quién rompió el cántaro?,shw,spa,train,False,flashcards_oraciones,0.505077,flagged_for_review
U03250__spa2shw,U03250,G03019,¿quién rompió el cántaro?,¿den'i'na padeklli yunpi?,spa,shw,train,False,flashcards_oraciones,0.505077,flagged_for_review
U02001__shw2spa,U02001,G01781,iluwinek,me resfrié.,shw,spa,train,False,flashcards2,0.59933203,flagged_for_review
U02001__spa2shw,U02001,G01781,me resfrié.,iluwinek,spa,shw,train,False,flashcards2,0.59933203,flagged_for_review
U01695__shw2spa,U01695,G01492,amu utek'wañi,tiene barba.,shw,spa,train,False,flashcards2,0.59761846,flagged_for_review
U01695__spa2shw,U01695,G01492,tiene barba.,amu utek'wañi,spa,shw,train,False,flashcards2,0.59761846,flagged_for_review
U01830__shw2spa,U01830,G01620,¿yennitulek ka'tan'an'su'?,¿puedo acompañarle?,shw,spa,train,False,flashcards2,0.584504,flagged_for_review
U01830__spa2shw,U01830,G01620,¿puedo acompañarle?,¿yennitulek ka'tan'an'su'?,spa,shw,train,False,flashcards2,0.584504,flagged_for_review
U01105__shw2spa,U01105,G00957,nakusu' sanekwantulek,estoy congelado.,shw,spa,train,True,flashcards2,0.59429413,flagged_for_review
U01105__spa2shw,U01105,G00957,estoy congelado.,nakusu' sanekwantulek,spa,shw,train,True,flashcards2,0.59429413,flagged_for_review
U00677__shw2spa,U00677,G00563,a'tender',enciéndelo. (fuego),shw,spa,train,True,flashcards2,0.529176,flagged_for_review
U00677__spa2shw,U00677,G00563,enciéndelo. (fuego),a'tender',spa,shw,train,True,flashcards2,0.529176,flagged_for_review
U03112__shw2spa,U03112,G02881,"pi'tandulaler ima pata'kankañi asu' malallina, tullina'nta'.","dice que el astro le había tocado el corazón a malallina, decían algunos.",shw,spa,train,False,pdf_textos,0.5728322,flagged_for_review
U03112__spa2shw,U03112,G02881,"dice que el astro le había tocado el corazón a malallina, decían algunos.","pi'tandulaler ima pata'kankañi asu' malallina, tullina'nta'.",spa,shw,train,False,pdf_textos,0.5728322,flagged_for_review
U01733__shw2spa,U01733,G01529,luwantulek na'pia'musu',necesito respuestas.,shw,spa,train,False,flashcards2,0.59577113,flagged_for_review
U01733__spa2shw,U01733,G01529,necesito respuestas.,luwantulek na'pia'musu',spa,shw,train,False,flashcards2,0.59577113,flagged_for_review
U04140__shw2spa,U04140,G03877,asui'na anpulu' muda',este es el hombre enplumado,shw,spa,train,True,fidel_lomas,0.58910525,flagged_for_review
U04140__spa2shw,U04140,G03877,este es el hombre enplumado,asui'na anpulu' muda',spa,shw,train,True,fidel_lomas,0.58910525,flagged_for_review
U00638__shw2spa,U00638,G00528,allisek nu'tapallina',hicieron trampas.,shw,spa,train,False,flashcards2,0.5262381,flagged_for_review
U00638__spa2shw,U00638,G00528,hicieron trampas.,allisek nu'tapallina',spa,shw,train,False,flashcards2,0.5262381,flagged_for_review
U02884__shw2spa,U02884,G02653,kankanen ukunpala'lli.,su higado está colgado nomás.,shw,spa,train,True,pdf_textos,0.59905726,flagged_for_review
U02884__spa2shw,U02884,G02653,su higado está colgado nomás.,kankanen ukunpala'lli.,spa,shw,train,True,pdf_textos,0.59905726,flagged_for_review
U03078__shw2spa,U03078,G02847,nana malallinalek ñapalusi'mi'na danker'kuñina' kani'ñina' sekputcheksa'.,los del grupo del malallina entraron y encontraron solamente a sekputchek.,shw,spa,train,False,pdf_textos,0.59117436,flagged_for_review
U03078__spa2shw,U03078,G02847,los del grupo del malallina entraron y encontraron solamente a sekputchek.,nana malallinalek ñapalusi'mi'na danker'kuñina' kani'ñina' sekputcheksa'.,spa,shw,train,False,pdf_textos,0.59117436,flagged_for_review
U00396__shw2spa,U00396,G00317,musu' dek'la,¡buen tiro!,shw,spa,train,False,flashcards2,0.54728794,flagged_for_review
U00396__spa2shw,U00396,G00317,¡buen tiro!,musu' dek'la,spa,shw,train,False,flashcards2,0.54728794,flagged_for_review
U00486__shw2spa,U00486,G00395,yatuluner'ta,no cantes.,shw,spa,train,False,flashcards2,0.5996683,flagged_for_review
U00486__spa2shw,U00486,G00395,no cantes.,yatuluner'ta,spa,shw,train,False,flashcards2,0.5996683,flagged_for_review
U02859__shw2spa,U02859,G02628,kenmu'wa' takeraterwa' nu'unta'nmu'wa'.,uno de nosotros va a perecer.,shw,spa,train,True,pdf_textos,0.5909107,flagged_for_review
U02859__spa2shw,U02859,G02628,uno de nosotros va a perecer.,kenmu'wa' takeraterwa' nu'unta'nmu'wa'.,spa,shw,train,True,pdf_textos,0.5909107,flagged_for_review
U04111__shw2spa,U04111,G03848,"amana'ler a'mercha apu'lli llinteknen, nanek",el tigre le soltó un poco la cola y el carachupa se metió más al fondo.,shw,spa,train,True,fidel_lomas,0.59421384,flagged_for_review
U04111__spa2shw,U04111,G03848,el tigre le soltó un poco la cola y el carachupa se metió más al fondo.,"amana'ler a'mercha apu'lli llinteknen, nanek",spa,shw,train,True,fidel_lomas,0.59421384,flagged_for_review
U03943__shw2spa,U03943,G03687,da'wanserlusa' werandektullina'.,los súngaros cacean en el agua.,shw,spa,train,True,fidel_lomas,0.5163888,flagged_for_review
U03943__spa2shw,U03943,G03687,los súngaros cacean en el agua.,da'wanserlusa' werandektullina'.,spa,shw,train,True,fidel_lomas,0.5163888,flagged_for_review
U00678__shw2spa,U00678,G00564,¿mulli'ncha'?,¿fue divertido?,shw,spa,train,False,flashcards2,0.5902468,flagged_for_review
U00678__spa2shw,U00678,G00564,¿fue divertido?,¿mulli'ncha'?,spa,shw,train,False,flashcards2,0.5902468,flagged_for_review
U03266__shw2spa,U03266,G03035,kerlli'na damula ñinaluklan,trajeron sal del pueblo.,shw,spa,train,False,flashcards_oraciones,0.5853025,flagged_for_review
U03266__spa2shw,U03266,G03035,trajeron sal del pueblo.,kerlli'na damula ñinaluklan,spa,shw,train,False,flashcards_oraciones,0.5853025,flagged_for_review
U00601__shw2spa,U00601,G00495,enta'i'na,a ver.,shw,spa,train,False,flashcards2,0.59822285,flagged_for_review
U00601__spa2shw,U00601,G00495,a ver.,enta'i'na,spa,shw,train,False,flashcards2,0.59822285,flagged_for_review
U04046__shw2spa,U04046,G03783,a'ñapalli dekkunnen muda'kinpu'su'.,tiene su trocha como la de la gente.,shw,spa,train,True,fidel_lomas,0.59935355,flagged_for_review
U04046__spa2shw,U04046,G03783,tiene su trocha como la de la gente.,a'ñapalli dekkunnen muda'kinpu'su'.,spa,shw,train,True,fidel_lomas,0.59935355,flagged_for_review
U02387__shw2spa,U02387,G02156,"nu'tak, lanchimeklek atantulek.","hecho esto, se cubre con esteras (formando un techo).",shw,spa,train,True,pdf_textos,0.5743755,flagged_for_review
U02387__spa2shw,U02387,G02156,"hecho esto, se cubre con esteras (formando un techo).","nu'tak, lanchimeklek atantulek.",spa,shw,train,True,pdf_textos,0.5743755,flagged_for_review
U04272__shw2spa,U04272,G04008,"muinchi tullina' ma'ki'na nu'tullina' asu' kaluwi',","muchos se preguntaban por qué habían creado esta enfermedad,",shw,spa,train,True,fidel_lomas,0.58528316,flagged_for_review
U04272__spa2shw,U04272,G04008,"muchos se preguntaban por qué habían creado esta enfermedad,","muinchi tullina' ma'ki'na nu'tullina' asu' kaluwi',",spa,shw,train,True,fidel_lomas,0.58528316,flagged_for_review
