pair_id,group_id,anchor,positive,negative,negative_anchor,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank,risk_flags
U02015,G01800,debo advertirle.,winta'kasu' ñapalli,inlli'inuinsu' ñapalli,está inconsciente.,U02246,G02021,hard,0.8053567409515381,0.7107495665550232,0.0946071743965148,2,shared_shiwilu_tokens
U01513,G01328,¿puedo verlo?,¿yennitulek lli'ak?,¿yennitulek ek'llia'ak?,¿puedo quedármelo?,U01334,G01162,hard,0.8900675773620605,0.7461849451065063,0.1438826322555542,3,shared_shiwilu_tokens
U00862,G00738,nadie vino.,ñiden u'i'ñi,ñiden pek'klu'chi'ñi,nadie llamó.,U01515,G01330,hard,0.7222780585289001,0.6471990346908569,0.0750790238380432,2,shared_shiwilu_tokens
U00237,G00187,cuidado.,lli'ker'llia',¡li'ker'la!,¡ten cuidado!,U00463,G00379,hard,0.6612465977668762,0.6090090274810791,0.0522375702857971,10,very_close_margin
U02691,G02466,por eso dice arákayu se enojó mucho.,nu'an ima ipa'linchi arakayu yulli.,nu'an ima arakayu sakek'an peklu'deklli inyulateknen ima.,luego alegrándose los invitó a su patio exterior.,U02595,G02370,hard,0.6639747023582458,0.5291982293128967,0.1347764730453491,3,shared_shiwilu_tokens
U02691,G02466,por eso dice arákayu se enojó mucho.,nu'an ima ipa'linchi arakayu yulli.,tan ima arakayu nu'wanta'lli.,diciendo esto arákayu se fue río abajo.,U02699,G02474,medium,0.6639747023582458,0.4981183707714081,0.1658563315868377,5,shared_shiwilu_tokens
U01501,G01317,hagamos eso.,nu'tawa' nana,nu'tawa' ipa'la,hagámoslo ahora.,U02092,G01874,medium,0.9130892157554626,0.7286902666091919,0.1843989491462707,3,shared_shiwilu_tokens
U00674,G00564,tom llorará.,tom wellek'echu,tom lun'echu,tom hablará.,U01227,G01066,medium,0.8801268935203552,0.681113600730896,0.1990132927894592,2,shared_shiwilu_tokens
U02657,G02432,en ese tiempo (comentaron) dicen que existe un tal arákayu y tiene peces.,"napi'pu' arakayu ima nanpipalli, samerwanpalli.",ali'ladaper tullini'ma asu' arakayu samer luwektapalli.,otros dijeron este arákayu cuida los peces.,U02679,G02454,hard,0.6550315618515015,0.5477063655853271,0.1073251962661743,2,shared_shiwilu_tokens
U02657,G02432,en ese tiempo (comentaron) dicen que existe un tal arákayu y tiene peces.,"napi'pu' arakayu ima nanpipalli, samerwanpalli.",nanekla'nka kuanta' ñinchitulek asu' arakayu ma'pu'si'pa' nanpilli.,de ahí yo también he aprendido de qué manera vivió este arákayu.,U02796,G02571,medium,0.6550315618515015,0.4934300780296325,0.1616014838218689,3,shared_shiwilu_tokens
U00441,G00358,tom irá.,tom pa'echu,tom chiminchu,tom morirá.,U00675,G00565,medium,0.905082643032074,0.7211014628410339,0.18398118019104,2,shared_shiwilu_tokens
U01653,G01461,¿puedo besarte?,¿yennitulek musha'a'kik?,¿yennitulek wiperi'a'kik?,¿puedo abrazarte?,U01332,G01160,hard,0.726227879524231,0.6186497807502747,0.1075780987739563,2,shared_shiwilu_tokens
U01653,G01461,¿puedo besarte?,¿yennitulek musha'a'kik?,¿yennitulek katu'pa'a'kik?,¿puedo ayudarle?,U01651,G01460,medium,0.726227879524231,0.4831695854663849,0.243058294057846,3,shared_shiwilu_tokens
U01482,G01300,son negocios.,uku'latak nuker'ka,sha'pi'su'sa' nuker'ka,son amarillas.,U02127,G01907,hard,0.6073102951049805,0.5551875829696655,0.0521227121353149,4,very_close_margin|shared_shiwilu_tokens
U02902,G02677,"dice que ahí otras estaban soñando,",nanek ima nu'unta' ipa' wa'latapallina'.,"nu'su' ali'ladaper llipetchullina',",así a otros recriminan.,U03113,G02888,hard,0.7110687494277954,0.655448853969574,0.0556198954582214,2,very_close_margin
U02902,G02677,"dice que ahí otras estaban soñando,",nanek ima nu'unta' ipa' wa'latapallina'.,nanek ima ali'la taserpi wa'lata'su' tulli:,entonces otro viejo soñador dijo:,U02854,G02629,medium,0.7110687494277954,0.4644724726676941,0.2465962767601013,3,shared_shiwilu_tokens
U01311,G01142,¿estás despierta?,¿nanpiladasu' ñapala?,¿mer'su' ñapala?,¿estás lleno?,U00988,G00852,medium,0.783670961856842,0.6127328276634216,0.1709381341934204,5,shared_shiwilu_tokens
U00229,G00179,es rojo.,pipersu' nuka'a,brashika nuka'a,es brasileña.,U02116,G01897,hard,0.6925213932991028,0.5745190978050232,0.1180022954940795,2,shared_shiwilu_tokens
U02004,G01790,odio pelear.,luyulek idenmaak,luyulek pennu'ak,odio volar.,U01402,G01226,hard,0.8165276646614075,0.7122793197631836,0.1042483448982238,3,shared_shiwilu_tokens
U02005,G01790,detesto pelear.,luyulek idenmaak,luyulek pennu'ak,odio volar.,U01402,G01226,hard,0.8194290995597839,0.7308547496795654,0.0885743498802185,3,shared_shiwilu_tokens
U01927,G01718,eres paciente.,wa'tentutek nuka'ma,watensu' nuka'ma,eres duro.,U01303,G01134,hard,0.8651332855224609,0.7411210536956787,0.1240122318267822,2,shared_shiwilu_tokens
U00615,G00511,sin comentarios.,ma'nen' ñi'ñi lun'ak',ñiden lauk'tapi'ñi,nadie escucha.,U01835,G01631,hard,0.5881154537200928,0.5354464054107666,0.0526690483093261,7,very_close_margin
U01450,G01268,soy huérfano.,suila nuka'ka,sudasu' nuka'ka,soy casada.,U00822,G00698,hard,0.6933754086494446,0.6249513030052185,0.068424105644226,2,shared_shiwilu_tokens
U01450,G01268,soy huérfano.,suila nuka'ka,frances nuka'ka,soy francés.,U00553,G00458,medium,0.6933754086494446,0.5381568670272827,0.1552185416221618,4,shared_shiwilu_tokens
U02158,G01938,somos profesores.,a'lek'tutek'lusa' nuka'kawa',inlu'uk'tutek nuka'kawa',somos minuciosos.,U01896,G01690,medium,0.8973324298858643,0.707709550857544,0.1896228790283203,2,shared_shiwilu_tokens
U01855,G01649,ellos aplaudieron.,nawa' inllipu'iteklatullina',nawa' inyutullina',ellos discutieron.,U01859,G01653,medium,0.7575870752334595,0.6072469353675842,0.1503401398658752,3,shared_shiwilu_tokens
U00861,G00737,nadie murió.,ñiden chimii'ñi,ñiden u'i'ñi,nadie vino.,U00862,G00738,medium,0.8801460862159729,0.7000445127487183,0.1801015734672546,2,shared_shiwilu_tokens
U02990,G02765,"al regresar de allí hablaron por ahí vive gente blanca, de ojos azules, de ojos claros.","nanekla adenchenna' luncha'llina' nanalupa' dadapu muda' nanpipalli, kañellu'ladatusu, adawa'ladatusu.","nanek ima dasu'la yunsa'n a'uluntulli, tekkinchima nanekla yunkelli iyun, tunka, etchu, dudinpu' lli'la muinpu'a'su'.","dice que de madrugada, al levantarse, venteó la ceniza con abanico y de ahí salieron zancudos, tábanos, tabanillos negros, toda clase de insectos que no valen.",U02956,G02731,medium,0.7864318490028381,0.6159291863441467,0.1705026626586914,2,shared_shiwilu_tokens
U02686,G02461,mientras pasaba eso dice quemaron la casa.,nana nu'apasik ima di'serpidektullina'.,nanek ima tekkinchi lupa' lenmeklli.,dice que de verdad la tierra tembló (debido a que el duende venía).,U02942,G02717,hard,0.626224160194397,0.5620574951171875,0.0641666650772094,2,shared_shiwilu_tokens
U02686,G02461,mientras pasaba eso dice quemaron la casa.,nana nu'apasik ima di'serpidektullina'.,nu'an ima ipa'linchi arakayu yulli.,por eso dice arákayu se enojó mucho.,U02691,G02466,medium,0.626224160194397,0.4678347706794739,0.1583893895149231,11,shared_shiwilu_tokens
U03033,G02808,a eso dijeron ¡cuánto hemos sufrido para abrir el camino a moyobamba! dijeron.,nana nani'na itullina' ma'pu'si'pa' insekluteñek muyunpa inchilala yaekketchakwa' tullina'.,"adanda'nni'ma, nana katu'pa'chinpu'lusa' itudeklli ¡enchuku' di'tudekawa' asu' katu'pa'chinpu'lusa'!","regresando, a los que no apoyaron la rebelión les dijeron ¡vamos a matarlos a esos que no se han adherido.",U03082,G02857,medium,0.7377219796180725,0.580363392829895,0.1573585867881775,3,shared_shiwilu_tokens
U01260,G01096,¿quién renunció?,¿den yunsu'lli?,¿den ata'wantulli?,¿quién canceló?,U01258,G01094,medium,0.8746654391288757,0.6796043515205383,0.1950610876083374,2,shared_shiwilu_tokens
U00713,G00599,estás vieja.,tasellun ñapala,tumu'pala,estás mintiendo.,U01297,G01128,hard,0.7482000589370728,0.6967558264732361,0.0514442324638366,2,very_close_margin
U00259,G00206,tom renunció.,tom yunsu'lli,tom a'ta'wantulli,tom terminó.,U01216,G01056,hard,0.8863614797592163,0.7508573532104492,0.1355041265487671,2,shared_shiwilu_tokens
U00259,G00206,tom renunció.,tom yunsu'lli,tom chi'ye'klli,tom escapó.,U00911,G00781,medium,0.8863614797592163,0.6792080998420715,0.2071533799171447,4,shared_shiwilu_tokens
U02654,G02429,"sábalo, y este es acarahuasú, y este es …este... fasaco, este es lisa, palometa, gamitana.... les dijo.","- nansek, asui'na iker'adu, asui'na ..ma'i.. a'lanan, asu' nerkala, terek, dunanser.... itudekllima.","nanek ima mañer, dañer, pullikariu ma'i panfilo, nanek ima ransisko, nanek ima asu', ma'i, asu' pancho, nanek ima ñilli asu' pidir aku'llima da'kanchineksu'.","allí, dice, a manuel, daniel, policarpo, pánfilo, después francisco, después, este, pancho, después había fidel, los puso en fila.",U03174,G02949,medium,0.7794920802116394,0.5314540266990662,0.2480380535125732,2,shared_shiwilu_tokens
U00458,G00374,más alto.,a'pinta' musenkek,a'pinta' uti'la,más despacio.,U00417,G00337,medium,0.7335795164108276,0.4776084125041961,0.2559711039066314,2,shared_shiwilu_tokens
U03202,G02977,no saben pronunciar.,ninchipeklui'npu'la'pi'na'.,yatulener'tama,no canten.,U00487,G00400,hard,0.707291841506958,0.6473599076271057,0.0599319338798522,5,very_close_margin
U02048,G01831,estoy avergonzado.,ñapalek dakuta'su',perwatendusu' ñapalek,estoy desesperado.,U01452,G01270,hard,0.7397531270980835,0.6829873323440552,0.0567657947540283,8,very_close_margin|shared_shiwilu_tokens
U01319,G01148,¿están listos?,¿insek'diperpi ñapalama'?,¿insek'diperpi ñapala?,¿estás lista?,U01318,G01147,medium,0.8277043700218201,0.6068789958953857,0.2208253741264343,3,shared_shiwilu_tokens
U00678,G00568,¿fue divertido?,¿mulli'ncha'?,¿musu'ñapawiñi?,¿estuvo bueno?,U00927,G00796,hard,0.7320560216903687,0.6735286116600037,0.0585274100303649,2,very_close_margin
U02160,G01940,podemos ayudarte.,yennitulek'wa' katu'pa'a'kik,yennitulek katu'pa'a'kik,puedo ayudarte.,U01713,G01516,hard,0.925887644290924,0.8006627559661865,0.1252248883247375,3,shared_shiwilu_tokens
U00825,G00701,soy paciente.,wa'tentutek nuka'ka,wa'tentutek nuka'ma,eres paciente.,U01927,G01718,medium,0.8691620826721191,0.7017536759376526,0.1674084067344665,2,shared_shiwilu_tokens
U03000,G02775,las abuelas ya finadas dijeron: nosotros somos los culpables de que ahora los señores vengan y nos hagan la vida imposible sin motivo.,tullina' amiku'lusa' kuda usha'wañidek asu' ipa'la wa'danlusa' uk'anna' llikanerchi'ñinerkenmu'wa'.,shiwiluku'lusa' ipa'la ita'kawa'su' kanpana' pitun napi' i'na itullina' lanla' pitun.,los finados shiwilu a la que llamamos ahora campana poza antes la llamaban ballena poza.,U02817,G02592,medium,0.7792807221412659,0.5065408945083618,0.272739827632904,2,shared_shiwilu_tokens
U03128,G02903,hay que hacerles sembrar a estos indios.,a'teradek'awa' asu' kenma'lusa'.,a'pimuchun kenmu'wa'ki ñii asu' samer.,será mejor que nos apropiemos de estos peces.,U02680,G02455,hard,0.6307709813117981,0.5570678114891052,0.0737031698226928,2,shared_shiwilu_tokens
U02184,G01964,estamos separados.,yampu'su' ñapallidek,mumusu' ñapallidek,estamos organizados.,U02181,G01961,hard,0.7679304480552673,0.6994836926460266,0.0684467554092407,4,shared_shiwilu_tokens
U02179,G01959,estamos seguros.,musu'lu'ukpi ñapallidek,inapi ñapallidek,estamos disponibles.,U02178,G01958,medium,0.7926419377326965,0.61881422996521,0.1738277077674865,7,shared_shiwilu_tokens
U02519,G02294,este era asistente del gobernante.,nana wa'an wala'wanen.,nana nadi'neklusi'ma.,a esos jóvenes.,U02938,G02713,medium,0.7444586753845215,0.5535858273506165,0.190872848033905,2,shared_shiwilu_tokens
U02893,G02668,"cuando se durmieron, dice que de veras vino el duende puro hueso y a toditos los mató mordiéndoles el cuello,",wichi'a'ser ima tekkinchi lansi' wa'dan uk'an iñer ima laki'kerdeklli.,"naneklima luncha'llina' asu'lupa' lansi'sa' ala'sa' ya'lli, dullinen iñer ukunpala'lli,","entonces contaron por acá hay un hombre puro hueso y sus intestinos le cuelgan,",U02883,G02658,medium,0.7039072513580322,0.5016036629676819,0.2023035883903503,2,shared_shiwilu_tokens
U02089,G01871,déjame averiguarlo.,ta'itula'u lek'techek,ta'itula'u lli'echek,déjame ver.,U00600,G01313,hard,0.7414686679840088,0.688633143901825,0.0528355240821838,5,very_close_margin|shared_shiwilu_tokens
U02837,G02612,"por eso nosotros ahora decimos otra gente también quizá vivirán,","nu'akkui'na kenmu'wa' ipa'la tapalekwa' ali'la muda'nti'pa' nanpipalli,","nu'su' ipa'la ñaterwa', ñi kenmu'wa' ipa'la chu'kenapi'nterwa' iñer ñinanlu'.","ahora vamos a vivir así, ahora ya no vamos a pandillar todo el pueblo.",U03091,G02866,medium,0.7884470820426941,0.5454229712486267,0.2430241107940673,2,shared_shiwilu_tokens
U02618,G02393,¿han traído candela?,¿pen ipa' kellama'?,¿pen a'cha a'ñapalama'?,¿tienen candela?,U02612,G02387,medium,0.780507504940033,0.5768401622772217,0.2036673426628112,2,shared_shiwilu_tokens
U01100,G00959,soy adulta.,taserlunku nuka'ka,luanpi nuka'ka,soy amado.,U00343,G00275,hard,0.6426475048065186,0.5871356129646301,0.0555118918418884,8,very_close_margin|shared_shiwilu_tokens
U02152,G01932,tom aceleró.,tom nakusu' a'teka'lli,chuma wa'tentulli,tomás esperó.,U00669,G00559,hard,0.6655985713005066,0.609415590763092,0.0561829805374145,3,very_close_margin
U02710,G02485,"también los lagos se secaron,","sennanlusa'nta' enñi,","shidek enñi,","los lagos grandes se secaron,",U02711,G02486,hard,0.7619372606277466,0.6480929851531982,0.1138442754745483,2,shared_shiwilu_tokens
U02710,G02485,"también los lagos se secaron,","sennanlusa'nta' enñi,","kundetchek enñi,","el lago junto al pelejo se secó,",U02713,G02488,medium,0.7619372606277466,0.5644699931144714,0.1974672675132751,3,shared_shiwilu_tokens
U00747,G00627,termine esto.,a'ta'wanter asu',ma'ta asu',tome esto.,U00427,G00344,hard,0.7488453388214111,0.6544229984283447,0.0944223403930664,3,shared_shiwilu_tokens
U00747,G00627,termine esto.,a'ta'wanter asu',a'ta'wantuku' asu',terminen esto.,U00749,G00628,medium,0.7488453388214111,0.5864254236221313,0.1624199151992797,5,shared_shiwilu_tokens
U00748,G00627,termina esto.,a'ta'wanter asu',a'ta'wantuku' asu',terminen esto.,U00749,G00628,medium,0.7546288967132568,0.6044684052467346,0.1501604914665222,3,shared_shiwilu_tokens
U02414,G02189,"algunitos de mis hijos quizás me estén entendiendo, pero ya no entienden bien.4",nu'unta'shasi'pa' wilaweklusa' lachek'apilanti'ñina'.,ñienkasu' wilaweklusa' lachek'i'ñina'.,ninguno de mis hijos entiende.,U02299,G02074,hard,0.7513343095779419,0.6985778212547302,0.0527564883232116,2,very_close_margin|shared_shiwilu_tokens
U01812,G01609,consérvalo contigo.,sekdiperker' kenmalek,sekdiperker' mutu'penkek,memorízalo.,U00860,G00736,medium,0.7797307968139648,0.6172151565551758,0.162515640258789,3,shared_shiwilu_tokens
U02038,G01822,estaré contento.,musu' ñape'chek,musu' ñape'chu,estarás bien.,U01290,G01121,hard,0.8832588791847229,0.7647272944450378,0.118531584739685,3,shared_shiwilu_tokens
U02038,G01822,estaré contento.,musu' ñape'chek,musu' ñape'chidek,estaremos felices.,U01888,G01682,medium,0.8832588791847229,0.6898813247680664,0.1933775544166565,4,shared_shiwilu_tokens
U00375,G00306,guarden esto.,sek'diperku' asu',sek'diperker' asu',guarda esto.,U00374,G00305,hard,0.8046587109565735,0.6980827450752258,0.1065759658813476,2,shared_shiwilu_tokens
U00375,G00306,guarden esto.,sek'diperku' asu',a'ta'wantuku' asu',terminen esto.,U00749,G00628,medium,0.8046587109565735,0.6211187243461609,0.1835399866104126,4,shared_shiwilu_tokens
U03086,G02861,veinticinco años pasaron y cuando las autoridades que habían hablado con malallina murieron volvieron (a jeberos).,"katu'shunka' alei'teklun ekkilala ñisik ima, nana wa'anku'lusa' malallinalek lu'rnkasu' nawei'ma ipa' chimia'ser adankenñunta'llina'.","ektu'sik ima muyunpak, nana inka' la'la' lunlusa'ler ima, yadi'tudeklli.",cuentan que cando llegaron a moyobamba los que hablaban en lengua inca los quisieron matar.,U02973,G02748,medium,0.7410132884979248,0.5045585632324219,0.2364547252655029,2,shared_shiwilu_tokens
U00153,G00112,adelante. (parte superior),ekter,da'encher',adelante. (ingresa),U00152,G00116,hard,0.6115403175354004,0.5556999444961548,0.0558403730392456,2,very_close_margin
U01683,G01488,cómete todo.,ka'ker' iñer',ka'ku' iñer',cómanse todo.,U01684,G01489,hard,0.818443775177002,0.6919198632240295,0.1265239119529724,2,shared_shiwilu_tokens
U02560,G02335,"entonces (los jeberinos) se arrepintieron, no pescaron más.","naneklima luna'tullina', ñi a'pinta' pur'i'ñina'.","nanekla ñi a'pinta' yapitetchi'ñina', ñi ananchi'ñina', ñi asu' pankuellinchi'ñina'.","de ahí ya no quisieron hilar, ya no desmotaban el algodón, ya no hacían ovillo.",U02987,G02762,medium,0.7833664417266846,0.5462257266044617,0.2371407151222229,2,shared_shiwilu_tokens
U02385,G02160,entonces cuando se está cutipando (se está haciendo hervir nuevamente) está amaneciendo.,ipa'linchi a'pi'dektapa'sik ukllapilelli.,inyek ipa'linchi peksanek.,una vez tostado se lo muele.,U02347,G02122,hard,0.6324530839920044,0.4951083362102508,0.1373447477817535,2,shared_shiwilu_tokens
U02385,G02160,entonces cuando se está cutipando (se está haciendo hervir nuevamente) está amaneciendo.,ipa'linchi a'pi'dektapa'sik ukllapilelli.,"ukllinantusik ipa'linchi pamu'lek, a'du'lek uktak.",cuando amanece entonces se lava (la yuca) y se la pone en una olla.,U02343,G02118,medium,0.6324530839920044,0.4579932689666748,0.1744598150253296,3,shared_shiwilu_tokens
U02340,G02115,"primero se va a traer yuca de la chacra,","nanentu ker' manta'lek menmikda',","ipa'laka kenmama' uki'la nakuchuma',","ahora sí ustedes sufrirán hambre,",U02696,G02471,hard,0.629716694355011,0.5713719725608826,0.0583447217941284,2,very_close_margin
U00054,G00043,sé agradable.,mukankan ñiker',nantapitek ñiker',sé valiente.,U01044,G00904,medium,0.8200901746749878,0.6656884551048279,0.1544017195701599,6,shared_shiwilu_tokens
U02616,G02391,por eso con mi candela no van a cocinar.,nana malek asu' penweklek penwei'nchuma'.,nana pu'su' yanu'tutama',no copien.,U00741,G00621,medium,0.7214415073394775,0.5376476049423218,0.1837939023971557,3,shared_shiwilu_tokens
U02577,G02352,"de ahí, escuchándoles, nosotros también hasta ahora nos acordamos de eso que hablaban.",nanekla'nka lawektapamudek kudanta' ipa'la walek lli'inutapallidek nana lunka'su'.,"lli'inutapaku' nu'sukla'nka kenmu'wa' ipa'la itullinerkenmu'wa', gente civilizada tullima.","vayan acordándose de esa clase (de nombres) nos dicen ahora, gente civilizada dicen.",U03190,G02965,medium,0.754275381565094,0.5587886571884155,0.1954867243766784,2,shared_shiwilu_tokens
U02124,G01904,hay reglas.,ñapalli la'la'lusa',inlli'inuinsu' ñapalli,está inconsciente.,U02246,G02021,medium,0.6658552885055542,0.5127980709075928,0.1530572175979614,3,shared_shiwilu_tokens
U01397,G01221,no estudio.,ku'la ñinchitapi'nek,ñinchidinupalek,tengo curiosidad.,U00813,G00689,hard,0.7262908816337585,0.6670510172843933,0.0592398643493652,3,very_close_margin
U02441,G02216,ellas me cuidan.,nawa' lli'apallinerku.,nawa' ipa'la lli'apallinerku.,ellos ahora ven por mí.,U02407,G02182,hard,0.7502949833869934,0.6418088674545288,0.1084861159324646,2,shared_shiwilu_tokens
U00704,G00590,¿dónde estoy?,¿enñupa'cha ñapalek?,¿enñupa'cha ñapala?,¿dónde estás?,U01602,G01413,medium,0.8606896996498108,0.6484173536300659,0.2122723460197448,2,shared_shiwilu_tokens
U00422,G00341,párales.,nanek lia'ina',de'a'merker',achícalo.,U02107,G01888,hard,0.7488603591918945,0.6926231384277344,0.0562372207641601,3,very_close_margin
U01301,G01132,eres listo.,insekdiperpi nuka'ma,wa'tentutek nuka'ma,eres paciente.,U01927,G01718,hard,0.7752185463905334,0.7188478708267212,0.0563706755638122,2,very_close_margin|shared_shiwilu_tokens
U01301,G01132,eres listo.,insekdiperpi nuka'ma,watensu' nuka'ma,eres duro.,U01303,G01134,medium,0.7752185463905334,0.6194007992744446,0.1558177471160888,7,shared_shiwilu_tokens
U01723,G01526,odio bailar.,luyulek lansa'ak,luyulek idenmaak,detesto pelear.,U02005,G01790,medium,0.8129833340644836,0.6078919768333435,0.2050913572311401,3,shared_shiwilu_tokens
U01724,G01526,detesto bailar.,luyulek lansa'ak,luyulek idenmaak,detesto pelear.,U02005,G01790,medium,0.8199735879898071,0.6185859441757202,0.2013876438140869,3,shared_shiwilu_tokens
U00473,G00388,escoge uno.,wadunker' ala'sa',ala'sa' luantulek,¡quiero uno!,U00549,G00455,medium,0.7173667550086975,0.5125448107719421,0.2048219442367553,2,shared_shiwilu_tokens
U00111,G00078,deténlo.,tu'neker',ta'tuler',cálmate.,U00284,G01027,hard,0.7798016667366028,0.7244469523429871,0.0553547143936157,3,very_close_margin
U01452,G01270,estoy desesperado.,perwatendusu' ñapalek,ñapalek sakek'su',estoy emocionado.,U00816,G00692,hard,0.778861939907074,0.6823721528053284,0.0964897871017456,3,shared_shiwilu_tokens
