pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank,risk_flags
U01325,G01154,tráelo aquí.,kencher' asek,nu'wanker' asek,U01662,G01469,hard,0.7849162220954895,0.7323654294013977,0.0525507926940918,3,very_close_margin|shared_shiwilu_tokens
U01325,G01154,tráelo aquí.,kencher' asek,du'ker' asek,U00246,G00194,medium,0.7849162220954895,0.6341960430145264,0.1507201790809631,13,shared_shiwilu_tokens
U01350,G01177,¿me ves?,¿li'apalu?,¿lli'la?,U01668,G01475,hard,0.7101075053215027,0.6504318714141846,0.0596756339073181,2,very_close_margin
U02115,G01896,lo abofeteó.,lliaka'uk enka'lina,tenmiansu'lli,U01122,G00975,hard,0.6121882796287537,0.5536007881164551,0.0585874915122985,14,very_close_margin
U01334,G01162,¿puedo quedármelo?,¿yennitulek ek'llia'ak?,¿yennitulek lata'ak?,U01948,G01738,hard,0.816477358341217,0.73972088098526,0.076756477355957,9,shared_shiwilu_tokens
U01334,G01162,¿puedo quedármelo?,¿yennitulek ek'llia'ak?,¿yennitulek musha'a'kik?,U01653,G01461,medium,0.816477358341217,0.6609501242637634,0.1555272340774536,18,shared_shiwilu_tokens
U01602,G01413,¿dónde estás?,¿enñupa'cha ñapala?,¿inapi ñapala?,U00987,G00851,hard,0.8086462020874023,0.7179288864135742,0.0907173156738281,2,shared_shiwilu_tokens
U00417,G00337,más despacio.,a'pinta' uti'la,wintu'udek a'pinta',U01188,G01031,hard,0.5109195113182068,0.4188516139984131,0.0920678973197937,6,shared_shiwilu_tokens
U00152,G00116,adelante. (ingresa),da'encher',aden'cher',U00290,G00230,hard,0.7134677171707153,0.6602634787559509,0.0532042384147644,11,very_close_margin
U02748,G02523,"la charapa salió,","puka' yunsu'lli,","damer'ita yunsu'lli,",U02749,G02524,hard,0.8339779376983643,0.7649749517440796,0.0690029859542846,3,shared_shiwilu_tokens
U02716,G02491,arákayu shinguró7 (los lagos).,arakayuler pilleklli.,arakayuler pekkun pa'lapinta'lli.,U02715,G02490,hard,0.6104941964149475,0.5493462681770325,0.061147928237915,5,shared_shiwilu_tokens
U02803,G02578,pero a nadie queremos contarle porque no creen.,ñi'na ñiden kudaler yawinchi'ñidek latekchiñina'.,kenmu'wa' chimiansikwa' ma'ilipa' lli'tetchu tullini'ma napi'.,U03041,G02816,hard,0.6265466213226318,0.569290816783905,0.0572558045387268,2,very_close_margin
U02803,G02578,pero a nadie queremos contarle porque no creen.,ñi'na ñiden kudaler yawinchi'ñidek latekchiñina'.,"ñinchitapalekwa' ali'ladaperunta' nanpi'perkasu', ñi'na ñienpi' lli'dek'i'nekwa'.",U02836,G02611,medium,0.6265466213226318,0.4699889421463012,0.1565576791763305,6,shared_shiwilu_tokens
U02272,G02047,la que más me cuida es mi hija que es casada.,a'pinta' luwektapa'nkusui'na ku'aperwawa suda'su'.,kua usha'wanek a'lek'inpu'dek'amu wilaweklusa'.,U02303,G02078,hard,0.6212477684020996,0.5695496201515198,0.0516981482505798,2,very_close_margin
U02272,G02047,la que más me cuida es mi hija que es casada.,a'pinta' luwektapa'nkusui'na ku'aperwawa suda'su'.,kui'na a'pinta' musu' eknanpi'ñu tatawek.,U02258,G02033,medium,0.6212477684020996,0.4700261056423187,0.1512216627597808,6,shared_shiwilu_tokens
U02826,G02601,dicen que cuando marcel bajaba el río en un patecito la ballena se lo tragó.,marcel ima pachishak nu'wantan lanla'ler lanpi'tulli.,ekpantasik ima taserpiler pilli'tan lutu'lli.,U02932,G02707,hard,0.6993070840835571,0.5629324316978455,0.1363746523857116,2,shared_shiwilu_tokens
U02826,G02601,dicen que cuando marcel bajaba el río en un patecito la ballena se lo tragó.,marcel ima pachishak nu'wantan lanla'ler lanpi'tulli.,wichi'a'ser ima tekkinchi lansi' wa'dan uk'an iñer ima laki'kerdeklli.,U02893,G02668,medium,0.6993070840835571,0.537092387676239,0.1622146964073181,3,shared_shiwilu_tokens
U02715,G02490,arakayú icaró y se fue dejándolos.,arakayuler pekkun pa'lapinta'lli.,tan ima arakayu nu'wanta'lli.,U02699,G02474,hard,0.8137361407279968,0.758766770362854,0.0549693703651428,5,very_close_margin
U00899,G00770,sonrieron.,yamerladallina',lamapu'llina',U01541,G01353,hard,0.8388614654541016,0.7792081236839294,0.0596533417701721,2,very_close_margin
U03059,G02834,y cuando (los shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana kaschilla lu'nsu'lek peklu'dek'an itudeklli:,"nana anaka'ler pekdadeklli tan ima a'insekdiperdeklli, musu pilendek'anna':",U02917,G02692,hard,0.7169888615608215,0.6444151401519775,0.072573721408844,2,shared_shiwilu_tokens
U03059,G02834,y cuando (los shawala) estaban pasando a trabajar con esos castellano-hablantes los llamó y les dijo:,nakupila'ser yasaka'tanna' nana kaschilla lu'nsu'lek peklu'dek'an itudeklli:,"tullima nana lunanpichita'su', tullima nana wa'lata'su':",U02935,G02710,medium,0.7169888615608215,0.5438474416732788,0.1731414198875427,4,shared_shiwilu_tokens
U01187,G01031,dígannos más.,wintu'udek a'pinta',wintu'u a'pinta',U01183,G01030,hard,0.8593020439147949,0.7402693629264832,0.1190326809883117,4,shared_shiwilu_tokens
U00759,G00638,está fingiendo.,intek apalli,insek'lutenapalli,U01051,G00911,hard,0.5824617743492126,0.5318475365638733,0.0506142377853393,16,very_close_margin
U00117,G00083,tom ganó.,tom kana'tulli,tom saka'tulli,U00671,G00561,hard,0.8413037061691284,0.7906239032745361,0.0506798028945922,2,very_close_margin|shared_shiwilu_tokens
U00117,G00083,tom ganó.,tom kana'tulli,tom idenmalli,U00656,G00547,medium,0.8413037061691284,0.6746880412101746,0.1666156649589538,7,shared_shiwilu_tokens
U01872,G01666,este funciona.,asu' saka'techu',asu' analli,U00905,G00776,hard,0.6938453912734985,0.6269676089286804,0.0668777823448181,6,shared_shiwilu_tokens
U01550,G01362,es incorrecto.,mui'su' nuka'a,nu'su' nuka'a,U01191,G01034,hard,0.5976400375366211,0.5464476943016052,0.0511923432350158,10,very_close_margin|shared_shiwilu_tokens
U01386,G01211,soy japonés.,japones nuka'ka,koreano nuka'ka,U00554,G00459,medium,0.8988231420516968,0.6894035339355469,0.2094196081161499,2,shared_shiwilu_tokens
U00919,G00789,pruébate este.,lataker' asu',i'shiker' asu',U00871,G00745,hard,0.8108226656913757,0.7580931186676025,0.0527295470237731,2,very_close_margin|shared_shiwilu_tokens
U00919,G00789,pruébate este.,lataker' asu',lanerku' asu',U00623,G00518,medium,0.8108226656913757,0.6519195437431335,0.1589031219482422,20,shared_shiwilu_tokens
U02395,G02170,usted señora quiere aprender esta nuestra lengua shiwilu.,kenma senñula' yañinchitula asu' shiwilu la'la'mapu'wa'.,napi' wilashakuñamu asu' shiwilu la'la' mushasu' lunek.,U02399,G02174,hard,0.7571556568145752,0.6695035099983215,0.0876521468162536,2,shared_shiwilu_tokens
U02395,G02170,usted señora quiere aprender esta nuestra lengua shiwilu.,kenma senñula' yañinchitula asu' shiwilu la'la'mapu'wa'.,shiwilu la'la'mapu'wa' u'chimusha.,U02396,G02171,medium,0.7571556568145752,0.5759767293930054,0.1811789274215698,4,shared_shiwilu_tokens
U00916,G00786,tom estornudó.,tom a'shulli,tom lanerlli,U00914,G00784,hard,0.7816498279571533,0.731003999710083,0.0506458282470703,16,very_close_margin|shared_shiwilu_tokens
U00916,G00786,tom estornudó.,tom a'shulli,tom lachek'lli,U01876,G01670,medium,0.7816498279571533,0.6312742233276367,0.1503756046295166,38,shared_shiwilu_tokens
U01373,G01198,es abogado.,chimidekpi nuka'a,sawadu' nuka'a,U01791,G01590,hard,0.607276439666748,0.5288463234901428,0.0784301161766052,6,shared_shiwilu_tokens
U01373,G01198,es abogado.,chimidekpi nuka'a,iyasu' nuka'a,U01803,G01600,medium,0.607276439666748,0.4527156054973602,0.1545608341693878,19,shared_shiwilu_tokens
U01231,G01070,despiertalos.,uchinande'ker,tandenñiden,U00934,G00803,hard,0.5927977561950684,0.5332723259925842,0.0595254302024841,3,very_close_margin
U00938,G00806,nos recordamos.,lli'inutapallidek,inlu'uk'tutek nuka'kawa',U01896,G01690,hard,0.6076074838638306,0.5512521266937256,0.0563553571701049,2,very_close_margin
U00464,G00379,¡sé cuidadoso!,¡li'ker'la!,!enta'n lli'ku'!,U02945,G02720,hard,0.67556232213974,0.6227541565895081,0.0528081655502319,4,very_close_margin
U01862,G01656,estaban enfermos.,ñapawiñina' kaluwi'su',ñapawiñina' pektunsu',U02137,G01917,hard,0.852267324924469,0.7963968515396118,0.0558704733848571,2,very_close_margin|shared_shiwilu_tokens
U00374,G00305,guarda esto.,sek'diperker' asu',lataker' asu',U00919,G00789,hard,0.7698387503623962,0.7186131477355957,0.0512256026268005,8,very_close_margin|shared_shiwilu_tokens
U00374,G00305,guarda esto.,sek'diperker' asu',sekdiperker' asu' mutu'penkek,U01514,G01329,medium,0.7698387503623962,0.6169188618659973,0.1529198884963989,23,shared_shiwilu_tokens
U01017,G00879,enfríalo.,a'sanek'ker',i'shi'ker',U00399,G00324,hard,0.5758197903633118,0.5216526985168457,0.054167091846466,2,very_close_margin
U01776,G01575,estoy acostumbrado.,ñapalek da'iyasu',ñapalek sadasu',U00820,G00696,hard,0.6790591478347778,0.6266672611236572,0.0523918867111206,13,very_close_margin|shared_shiwilu_tokens
U00136,G00097,pregúntales.,lek'ker',teklerier',U00442,G00359,hard,0.6494056582450867,0.5927909016609192,0.0566147565841674,3,very_close_margin
U00246,G00194,siéntate aquí.,du'ker' asek,asek lia'ker',U00420,G00340,hard,0.7867286801338196,0.7332231402397156,0.053505539894104,3,very_close_margin|shared_shiwilu_tokens
U03071,G02846,"-¿por qué vamos a matarlos?, dijo un viejo.","– ¿ma'ki'na nu'taterwa?, tullima ala'sa' taserpi.",¿ma'ki'na kenmama' u'lama'? itullinerkudek.,U02794,G02569,hard,0.6090466380119324,0.5168822407722473,0.092164397239685,3,shared_shiwilu_tokens
U02703,G02478,cuando se silenció desapareció.,tuna'sik wetlli.,penwanpasik pidekñik.,U02584,G02359,hard,0.6575997471809387,0.5977437496185303,0.0598559975624084,3,very_close_margin
U00652,G00544,tom bebe.,tom uwapalli,tom lansa'palli,U00651,G00543,hard,0.7367804050445557,0.6721741557121277,0.0646062493324279,4,shared_shiwilu_tokens
U00652,G00544,tom bebe.,tom uwapalli,tom wellek'echu,U00674,G00564,medium,0.7367804050445557,0.5863513946533203,0.1504290103912353,13,shared_shiwilu_tokens
U00653,G00544,tom toma.,tom uwapalli,tom idenmechu,U01877,G01671,hard,0.6801707744598389,0.6225523948669434,0.0576183795928955,11,very_close_margin|shared_shiwilu_tokens
U00653,G00544,tom toma.,tom uwapalli,tom a'ta'wantulli,U01216,G01056,medium,0.6801707744598389,0.5299193859100342,0.1502513885498047,43,shared_shiwilu_tokens
U02327,G02102,"no quieren (saber) nada,","ñi luwanchi'ñina',","ñi luwetchi'ñina' asu' tukuner,",U02633,G02408,medium,0.8093904256820679,0.6472480297088623,0.1621423959732055,8,shared_shiwilu_tokens
U02329,G02104,no pueden hablar.,innichi'ñina' lu'nkasu'.,yatulener'tama,U00487,G00400,hard,0.6450724601745605,0.5901365280151367,0.0549359321594238,3,very_close_margin
U02747,G02522,"el paiche salió,","unma' yunsu'lli,","kundetchek enñi,",U02713,G02488,hard,0.7352809309959412,0.6836042404174805,0.0516766905784606,10,very_close_margin
U01879,G01673,ten cuidado.,inlu'uk'tuker',inluukter',U00423,G00342,hard,0.7000706791877747,0.6469731330871582,0.0530975461006164,3,very_close_margin
U02542,G02317,ahí toda esta enfermedad sa'la' va a desaparecer les dijo.,nanek iñer asu' sa'la' apu'tetchun itudekllima.,naneklimaka asu' nana lanla' pitunta' uwentunta'lli.,U02831,G02606,hard,0.6565297842025757,0.5922170877456665,0.0643126964569091,2,shared_shiwilu_tokens
U02542,G02317,ahí toda esta enfermedad sa'la' va a desaparecer les dijo.,nanek iñer asu' sa'la' apu'tetchun itudekllima.,nu'sui'ma asu' panpadek uksu'ketchulli.,U02578,G02353,medium,0.6565297842025757,0.4939686954021454,0.1625610888004303,6,shared_shiwilu_tokens
U02689,G02464,and he saw that his house had been completely burned.,"arakayu lli'unta'llima enpu'ni wa'inuipa' nana pideknen uksuketchulli,",nu'an ima arakayu sakek'an peklu'deklli inyulateknen ima.,U02595,G02370,hard,0.5035223960876465,0.4525892734527588,0.0509331226348876,19,very_close_margin|shared_shiwilu_tokens
U00302,G00241,sígueme.,tupi'tu'u,tupi'tu'udek,U00303,G00242,hard,0.6777424812316895,0.6250203847885132,0.0527220964431762,6,very_close_margin
U00237,G00187,cuidado.,lli'ker'llia',lli'dek'ku',U00269,G00215,hard,0.6833117604255676,0.6311600208282471,0.0521517395973205,10,very_close_margin
U01049,G00909,corre rápido.,tek'ker' wiuk'su',wiuk'su' nu'ter',U01511,G01326,hard,0.6829290390014648,0.6301883459091187,0.0527406930923461,6,very_close_margin|shared_shiwilu_tokens
U02691,G02466,por eso dice arákayu se enojó mucho.,nu'an ima ipa'linchi arakayu yulli.,nanekla'nka kuanta' ñinchitulek asu' arakayu ma'pu'si'pa' nanpilli.,U02796,G02571,hard,0.6869525909423828,0.6332188844680786,0.0537337064743042,13,very_close_margin|shared_shiwilu_tokens
U01501,G01317,hagamos eso.,nu'tawa' nana,nu'tawa' ipa'la,U02092,G01874,hard,0.7873333096504211,0.6684490442276001,0.118884265422821,2,shared_shiwilu_tokens
